Hyper-parameters:

  batch_size   16
  optimizer  adam
  lr           0.005
  lr_decrease_epoch 20
  lr_decrease_by    0.01


processing train1:

Epoch 13, train loss = 0.427, valid loss = 0.570, time 0m 6s
Epoch 14, train loss = 0.445, valid loss = 0.550, time 0m 6s
Epoch 15, train loss = 0.436, valid loss = 0.587, time 0m 6s
Epoch 16, train loss = 0.424, valid loss = 0.551, time 0m 6s
Epoch 17, train loss = 0.429, valid loss = 0.575, time 0m 6s
Epoch 18, train loss = 0.426, valid loss = 0.571, time 0m 6s
Epoch 19, train loss = 0.418, valid loss = 0.579, time 0m 6s
Epoch 20, train loss = 0.430, valid loss = 0.575, time 0m 6s
Epoch 21, train loss = 0.428, valid loss = 0.597, time 0m 6s
Epoch 22, train loss = 0.408, valid loss = 0.600, time 0m 6s
Epoch 23, train loss = 0.419, valid loss = 0.611, time 0m 6s
Epoch 24, train loss = 0.409, valid loss = 0.628, time 0m 6s
Epoch 25, train loss = 0.411, valid loss = 0.644, time 0m 6s
Epoch 26, train loss = 0.389, valid loss = 0.664, time 0m 7s
Epoch 27, train loss = 0.398, valid loss = 0.629, time 0m 7s
Epoch 28, train loss = 0.405, valid loss = 0.637, time 0m 7s
Epoch 29, train loss = 0.410, valid loss = 0.644, time 0m 7s
Epoch 30, train loss = 0.406, valid loss = 0.650, time 0m 7s
Epoch 31, train loss = 0.398, valid loss = 0.679, time 0m 7s
Epoch 32, train loss = 0.414, valid loss = 0.654, time 0m 7s
Epoch 33, train loss = 0.404, valid loss = 0.656, time 0m 7s
Epoch 34, train loss = 0.406, valid loss = 0.687, time 0m 7s
Epoch 35, train loss = 0.403, valid loss = 0.695, time 0m 7s
Epoch 36, train loss = 0.413, valid loss = 0.661, time 0m 7s
Epoch 37, train loss = 0.395, valid loss = 0.708, time 0m 7s
Epoch 38, train loss = 0.408, valid loss = 0.723, time 0m 7s
Epoch 39, train loss = 0.394, valid loss = 0.745, time 0m 7s
Epoch 40, train loss = 0.395, valid loss = 0.716, time 0m 7s

Select best Epoch:
Epoch 20, train loss = 0.430, valid loss = 0.575, Spearmanr = 0.62
Epoch 40, train loss = 0.395, valid loss = 0.716, Spearmanr = 0.92
Final Epoch: 20

valid for train3:
  tp=104, tn=51, fp=25, fn=17
  se=0.8595, sp=0.6711, acc=0.7868, mcc=0.543, auc=0.820


processing train4:

Epoch 1, train loss = 0.630, valid loss = 0.573, time 0m 7s
Epoch 2, train loss = 0.533, valid loss = 0.562, time 0m 7s
Epoch 3, train loss = 0.525, valid loss = 0.529, time 0m 7s
Epoch 4, train loss = 0.503, valid loss = 0.508, time 0m 7s
Epoch 5, train loss = 0.481, valid loss = 0.491, time 0m 8s
Epoch 6, train loss = 0.490, valid loss = 0.483, time 0m 8s
Epoch 7, train loss = 0.493, valid loss = 0.493, time 0m 8s
Epoch 8, train loss = 0.483, valid loss = 0.495, time 0m 8s
Epoch 9, train loss = 0.453, valid loss = 0.498, time 0m 8s
Epoch 10, train loss = 0.461, valid loss = 0.503, time 0m 8s
Epoch 11, train loss = 0.453, valid loss = 0.521, time 0m 8s
Epoch 12, train loss = 0.440, valid loss = 0.522, time 0m 8s
Epoch 13, train loss = 0.473, valid loss = 0.511, time 0m 8s
Epoch 14, train loss = 0.429, valid loss = 0.515, time 0m 8s
Epoch 15, train loss = 0.445, valid loss = 0.518, time 0m 8s
Epoch 16, train loss = 0.437, valid loss = 0.545, time 0m 8s
Epoch 17, train loss = 0.435, valid loss = 0.573, time 0m 8s
Epoch 18, train loss = 0.437, valid loss = 0.568, time 0m 8s
Epoch 19, train loss = 0.435, valid loss = 0.572, time 0m 8s
Epoch 20, train loss = 0.425, valid loss = 0.617, time 0m 8s
Epoch 21, train loss = 0.424, valid loss = 0.646, time 0m 8s
Epoch 22, train loss = 0.431, valid loss = 0.638, time 0m 8s
Epoch 23, train loss = 0.401, valid loss = 0.699, time 0m 8s
Epoch 24, train loss = 0.420, valid loss = 0.697, time 0m 8s
Epoch 25, train loss = 0.423, valid loss = 0.634, time 0m 8s
Epoch 26, train loss = 0.419, valid loss = 0.652, time 0m 9s
Epoch 27, train loss = 0.414, valid loss = 0.690, time 0m 9s
Epoch 28, train loss = 0.413, valid loss = 0.681, time 0m 9s
Epoch 29, train loss = 0.421, valid loss = 0.708, time 0m 9s
Epoch 30, train loss = 0.415, valid loss = 0.714, time 0m 9s
Epoch 31, train loss = 0.405, valid loss = 0.711, time 0m 9s
Epoch 32, train loss = 0.390, valid loss = 0.744, time 0m 9s
Epoch 33, train loss = 0.410, valid loss = 0.751, time 0m 9s
Epoch 34, train loss = 0.399, valid loss = 0.809, time 0m 9s
Epoch 35, train loss = 0.418, valid loss = 0.835, time 0m 9s
Epoch 36, train loss = 0.403, valid loss = 0.789, time 0m 9s
Epoch 37, train loss = 0.412, valid loss = 0.804, time 0m 9s
Epoch 38, train loss = 0.376, valid loss = 0.850, time 0m 9s
Epoch 39, train loss = 0.408, valid loss = 0.834, time 0m 9s
Epoch 40, train loss = 0.392, valid loss = 0.922, time 0m 9s

Select best Epoch:
Epoch 20, train loss = 0.425, valid loss = 0.617, Spearmanr = 0.41
Epoch 40, train loss = 0.392, valid loss = 0.922, Spearmanr = 0.93
Final Epoch: 20

valid for train4:
  tp=100, tn=54, fp=22, fn=21
  se=0.8264, sp=0.7105, acc=0.7817, mcc=0.538, auc=0.831


processing train5:

Epoch 1, train loss = 0.676, valid loss = 0.589, time 0m 9s
Epoch 2, train loss = 0.580, valid loss = 0.518, time 0m 9s
Epoch 3, train loss = 0.535, valid loss = 0.492, time 0m 9s
Epoch 4, train loss = 0.505, valid loss = 0.476, time 0m 9s
Epoch 5, train loss = 0.502, valid loss = 0.475, time 0m 9s
Epoch 6, train loss = 0.500, valid loss = 0.458, time 0m 10s
