processing 29650: epoch 3, 2658 / 13496, avg loss = 25.392, valid = 92.97%, unique = 92.97%, time 76h 21m 18s
processing 29660: epoch 3, 2668 / 13496, avg loss = 24.942, valid = 93.98%, unique = 93.98%, time 76h 22m 50s
processing 29670: epoch 3, 2678 / 13496, avg loss = 25.268, valid = 92.81%, unique = 92.81%, time 76h 24m 24s
processing 29680: epoch 3, 2688 / 13496, avg loss = 25.262, valid = 94.53%, unique = 94.53%, time 76h 25m 56s
processing 29690: epoch 3, 2698 / 13496, avg loss = 25.143, valid = 92.97%, unique = 92.89%, time 76h 27m 28s
processing 29700: epoch 3, 2708 / 13496, avg loss = 25.071, valid = 92.66%, unique = 92.66%, time 76h 29m 0s
processing 29710: epoch 3, 2718 / 13496, avg loss = 25.470, valid = 92.34%, unique = 92.27%, time 76h 30m 33s
processing 29720: epoch 3, 2728 / 13496, avg loss = 25.303, valid = 92.73%, unique = 92.73%, time 76h 32m 4s
processing 29730: epoch 3, 2738 / 13496, avg loss = 25.065, valid = 93.98%, unique = 93.98%, time 76h 33m 37s
processing 29740: epoch 3, 2748 / 13496, avg loss = 25.148, valid = 92.89%, unique = 92.89%, time 76h 35m 10s
processing 29750: epoch 3, 2758 / 13496, avg loss = 25.072, valid = 91.80%, unique = 91.80%, time 76h 36m 44s
processing 29760: epoch 3, 2768 / 13496, avg loss = 25.515, valid = 92.34%, unique = 92.34%, time 76h 38m 17s
processing 29770: epoch 3, 2778 / 13496, avg loss = 25.044, valid = 93.59%, unique = 93.59%, time 76h 39m 51s
processing 29780: epoch 3, 2788 / 13496, avg loss = 25.555, valid = 92.97%, unique = 92.97%, time 76h 41m 24s
processing 29790: epoch 3, 2798 / 13496, avg loss = 25.044, valid = 93.36%, unique = 93.36%, time 76h 42m 57s
processing 29800: epoch 3, 2808 / 13496, avg loss = 25.266, valid = 92.66%, unique = 92.66%, time 76h 44m 30s
processing 29810: epoch 3, 2818 / 13496, avg loss = 24.912, valid = 91.48%, unique = 91.41%, time 76h 46m 3s
processing 29820: epoch 3, 2828 / 13496, avg loss = 25.428, valid = 92.42%, unique = 92.42%, time 76h 47m 37s
processing 29830: epoch 3, 2838 / 13496, avg loss = 25.379, valid = 92.50%, unique = 92.50%, time 76h 49m 10s
processing 29840: epoch 3, 2848 / 13496, avg loss = 25.492, valid = 92.89%, unique = 92.89%, time 76h 50m 42s
processing 29850: epoch 3, 2858 / 13496, avg loss = 25.241, valid = 92.34%, unique = 92.34%, time 76h 52m 17s
processing 29860: epoch 3, 2868 / 13496, avg loss = 25.695, valid = 93.98%, unique = 93.98%, time 76h 53m 50s
processing 29870: epoch 3, 2878 / 13496, avg loss = 25.472, valid = 93.20%, unique = 93.12%, time 76h 55m 23s
processing 29880: epoch 3, 2888 / 13496, avg loss = 25.564, valid = 92.11%, unique = 92.11%, time 76h 56m 56s
processing 29890: epoch 3, 2898 / 13496, avg loss = 25.082, valid = 92.81%, unique = 92.81%, time 76h 58m 30s
processing 29900: epoch 3, 2908 / 13496, avg loss = 25.353, valid = 91.56%, unique = 91.56%, time 77h 0m 2s
processing 29910: epoch 3, 2918 / 13496, avg loss = 25.233, valid = 93.28%, unique = 93.28%, time 77h 1m 36s
processing 29920: epoch 3, 2928 / 13496, avg loss = 25.178, valid = 92.27%, unique = 92.27%, time 77h 3m 8s
processing 29930: epoch 3, 2938 / 13496, avg loss = 25.271, valid = 92.97%, unique = 92.97%, time 77h 4m 40s
processing 29940: epoch 3, 2948 / 13496, avg loss = 25.458, valid = 92.81%, unique = 92.81%, time 77h 6m 12s
processing 29950: epoch 3, 2958 / 13496, avg loss = 25.576, valid = 94.30%, unique = 94.30%, time 77h 7m 45s
processing 29960: epoch 3, 2968 / 13496, avg loss = 25.476, valid = 92.50%, unique = 92.50%, time 77h 9m 19s
processing 29970: epoch 3, 2978 / 13496, avg loss = 25.223, valid = 90.70%, unique = 90.70%, time 77h 10m 52s
processing 29980: epoch 3, 2988 / 13496, avg loss = 25.463, valid = 92.50%, unique = 92.50%, time 77h 12m 24s
processing 29990: epoch 3, 2998 / 13496, avg loss = 25.624, valid = 92.58%, unique = 92.58%, time 77h 13m 56s
processing 30000: epoch 3, 3008 / 13496, avg loss = 25.197, valid = 93.36%, unique = 93.36%, time 77h 15m 26s
processing 30010: epoch 3, 3018 / 13496, avg loss = 25.732, valid = 91.88%, unique = 91.88%, time 77h 16m 58s
processing 30020: epoch 3, 3028 / 13496, avg loss = 25.514, valid = 89.92%, unique = 89.92%, time 77h 18m 30s
processing 30030: epoch 3, 3038 / 13496, avg loss = 25.762, valid = 93.28%, unique = 93.28%, time 77h 20m 4s
processing 30040: epoch 3, 3048 / 13496, avg loss = 25.014, valid = 92.89%, unique = 92.89%, time 77h 21m 38s
processing 30050: epoch 3, 3058 / 13496, avg loss = 25.086, valid = 91.25%, unique = 91.25%, time 77h 23m 10s
processing 30060: epoch 3, 3068 / 13496, avg loss = 25.221, valid = 93.36%, unique = 93.36%, time 77h 24m 42s
processing 30070: epoch 3, 3078 / 13496, avg loss = 25.656, valid = 92.34%, unique = 92.34%, time 77h 26m 16s
processing 30080: epoch 3, 3088 / 13496, avg loss = 25.727, valid = 92.58%, unique = 92.58%, time 77h 27m 50s
processing 30090: epoch 3, 3098 / 13496, avg loss = 25.317, valid = 93.44%, unique = 93.44%, time 77h 29m 22s
processing 30100: epoch 3, 3108 / 13496, avg loss = 25.023, valid = 93.52%, unique = 93.52%, time 77h 30m 55s
processing 30110: epoch 3, 3118 / 13496, avg loss = 25.094, valid = 92.81%, unique = 92.81%, time 77h 32m 28s
processing 30120: epoch 3, 3128 / 13496, avg loss = 25.320, valid = 92.34%, unique = 92.34%, time 77h 34m 1s
processing 30130: epoch 3, 3138 / 13496, avg loss = 25.506, valid = 94.61%, unique = 94.61%, time 77h 35m 35s
processing 30140: epoch 3, 3148 / 13496, avg loss = 25.298, valid = 93.83%, unique = 93.83%, time 77h 37m 9s
processing 30150: epoch 3, 3158 / 13496, avg loss = 25.249, valid = 93.05%, unique = 93.05%, time 77h 38m 43s
processing 30160: epoch 3, 3168 / 13496, avg loss = 25.348, valid = 93.28%, unique = 93.28%, time 77h 40m 15s
processing 30170: epoch 3, 3178 / 13496, avg loss = 24.934, valid = 92.66%, unique = 92.66%, time 77h 41m 48s
processing 30180: epoch 3, 3188 / 13496, avg loss = 25.531, valid = 92.58%, unique = 92.58%, time 77h 43m 22s
processing 30190: epoch 3, 3198 / 13496, avg loss = 25.534, valid = 93.12%, unique = 93.12%, time 77h 44m 54s
processing 30200: epoch 3, 3208 / 13496, avg loss = 25.500, valid = 91.95%, unique = 91.95%, time 77h 46m 28s
processing 30210: epoch 3, 3218 / 13496, avg loss = 25.368, valid = 90.70%, unique = 90.70%, time 77h 48m 1s
processing 30220: epoch 3, 3228 / 13496, avg loss = 25.173, valid = 93.83%, unique = 93.83%, time 77h 49m 33s
processing 30230: epoch 3, 3238 / 13496, avg loss = 25.386, valid = 92.42%, unique = 92.42%, time 77h 51m 6s
processing 30240: epoch 3, 3248 / 13496, avg loss = 25.019, valid = 93.67%, unique = 93.67%, time 77h 52m 39s
processing 30250: epoch 3, 3258 / 13496, avg loss = 25.074, valid = 92.27%, unique = 92.27%, time 77h 54m 11s
processing 30260: epoch 3, 3268 / 13496, avg loss = 25.268, valid = 92.58%, unique = 92.58%, time 77h 55m 45s
processing 30270: epoch 3, 3278 / 13496, avg loss = 24.993, valid = 94.30%, unique = 94.30%, time 77h 57m 17s
processing 30280: epoch 3, 3288 / 13496, avg loss = 25.044, valid = 91.95%, unique = 91.95%, time 77h 58m 48s
processing 30290: epoch 3, 3298 / 13496, avg loss = 24.824, valid = 91.02%, unique = 91.02%, time 78h 0m 21s
processing 30300: epoch 3, 3308 / 13496, avg loss = 25.280, valid = 92.58%, unique = 92.58%, time 78h 1m 55s
processing 30310: epoch 3, 3318 / 13496, avg loss = 25.602, valid = 93.20%, unique = 93.20%, time 78h 3m 26s
processing 30320: epoch 3, 3328 / 13496, avg loss = 25.309, valid = 92.42%, unique = 92.42%, time 78h 4m 57s
processing 30330: epoch 3, 3338 / 13496, avg loss = 25.619, valid = 93.91%, unique = 93.91%, time 78h 6m 29s
processing 30340: epoch 3, 3348 / 13496, avg loss = 25.087, valid = 92.27%, unique = 92.27%, time 78h 8m 3s
processing 30350: epoch 3, 3358 / 13496, avg loss = 25.292, valid = 92.58%, unique = 92.58%, time 78h 9m 36s
processing 30360: epoch 3, 3368 / 13496, avg loss = 25.504, valid = 92.89%, unique = 92.89%, time 78h 11m 10s
processing 30370: epoch 3, 3378 / 13496, avg loss = 25.217, valid = 92.11%, unique = 92.11%, time 78h 12m 43s
processing 30380: epoch 3, 3388 / 13496, avg loss = 24.997, valid = 92.73%, unique = 92.73%, time 78h 14m 15s
processing 30390: epoch 3, 3398 / 13496, avg loss = 25.605, valid = 92.81%, unique = 92.81%, time 78h 15m 48s
processing 30400: epoch 3, 3408 / 13496, avg loss = 25.303, valid = 92.81%, unique = 92.81%, time 78h 17m 21s
processing 30410: epoch 3, 3418 / 13496, avg loss = 25.392, valid = 93.20%, unique = 93.20%, time 78h 18m 55s
processing 30420: epoch 3, 3428 / 13496, avg loss = 25.433, valid = 93.75%, unique = 93.75%, time 78h 20m 27s
processing 30430: epoch 3, 3438 / 13496, avg loss = 25.319, valid = 92.81%, unique = 92.81%, time 78h 21m 60s
processing 30440: epoch 3, 3448 / 13496, avg loss = 25.430, valid = 94.06%, unique = 94.06%, time 78h 23m 32s
processing 30450: epoch 3, 3458 / 13496, avg loss = 25.171, valid = 91.80%, unique = 91.80%, time 78h 25m 5s
processing 30460: epoch 3, 3468 / 13496, avg loss = 24.933, valid = 92.19%, unique = 92.19%, time 78h 26m 38s
processing 30470: epoch 3, 3478 / 13496, avg loss = 25.380, valid = 93.28%, unique = 93.28%, time 78h 28m 9s
processing 30480: epoch 3, 3488 / 13496, avg loss = 25.258, valid = 93.75%, unique = 93.75%, time 78h 29m 40s
processing 30490: epoch 3, 3498 / 13496, avg loss = 25.281, valid = 92.89%, unique = 92.89%, time 78h 31m 11s
processing 30500: epoch 3, 3508 / 13496, avg loss = 25.529, valid = 92.73%, unique = 92.73%, time 78h 32m 42s
processing 30510: epoch 3, 3518 / 13496, avg loss = 25.013, valid = 93.12%, unique = 93.12%, time 78h 34m 15s
processing 30520: epoch 3, 3528 / 13496, avg loss = 25.243, valid = 91.48%, unique = 91.48%, time 78h 35m 46s
processing 30530: epoch 3, 3538 / 13496, avg loss = 25.555, valid = 90.31%, unique = 90.31%, time 78h 37m 17s
processing 30540: epoch 3, 3548 / 13496, avg loss = 25.483, valid = 93.36%, unique = 93.36%, time 78h 38m 48s
processing 30550: epoch 3, 3558 / 13496, avg loss = 25.544, valid = 92.66%, unique = 92.66%, time 78h 40m 23s
processing 30560: epoch 3, 3568 / 13496, avg loss = 25.358, valid = 92.66%, unique = 92.66%, time 78h 41m 56s
processing 30570: epoch 3, 3578 / 13496, avg loss = 25.110, valid = 93.05%, unique = 93.05%, time 78h 43m 28s
processing 30580: epoch 3, 3588 / 13496, avg loss = 25.328, valid = 93.98%, unique = 93.98%, time 78h 45m 2s
processing 30590: epoch 3, 3598 / 13496, avg loss = 25.197, valid = 92.73%, unique = 92.73%, time 78h 46m 34s
processing 30600: epoch 3, 3608 / 13496, avg loss = 25.447, valid = 93.98%, unique = 93.98%, time 78h 48m 6s
processing 30610: epoch 3, 3618 / 13496, avg loss = 25.153, valid = 91.95%, unique = 91.95%, time 78h 49m 39s
processing 30620: epoch 3, 3628 / 13496, avg loss = 25.198, valid = 92.42%, unique = 92.34%, time 78h 51m 15s
processing 30630: epoch 3, 3638 / 13496, avg loss = 25.237, valid = 93.44%, unique = 93.44%, time 78h 52m 50s
processing 30640: epoch 3, 3648 / 13496, avg loss = 25.169, valid = 92.81%, unique = 92.81%, time 78h 54m 25s
processing 30650: epoch 3, 3658 / 13496, avg loss = 25.088, valid = 91.48%, unique = 91.48%, time 78h 55m 59s
processing 30660: epoch 3, 3668 / 13496, avg loss = 25.567, valid = 93.05%, unique = 93.05%, time 78h 57m 32s
processing 30670: epoch 3, 3678 / 13496, avg loss = 25.012, valid = 93.75%, unique = 93.75%, time 78h 59m 6s
processing 30680: epoch 3, 3688 / 13496, avg loss = 24.853, valid = 92.73%, unique = 92.73%, time 79h 0m 40s
processing 30690: epoch 3, 3698 / 13496, avg loss = 25.140, valid = 92.19%, unique = 92.19%, time 79h 2m 12s
processing 30700: epoch 3, 3708 / 13496, avg loss = 25.187, valid = 93.59%, unique = 93.59%, time 79h 3m 45s
processing 30710: epoch 3, 3718 / 13496, avg loss = 25.563, valid = 93.36%, unique = 93.36%, time 79h 5m 17s
processing 30720: epoch 3, 3728 / 13496, avg loss = 25.096, valid = 93.28%, unique = 93.28%, time 79h 6m 51s
processing 30730: epoch 3, 3738 / 13496, avg loss = 25.355, valid = 93.28%, unique = 93.28%, time 79h 8m 26s
processing 30740: epoch 3, 3748 / 13496, avg loss = 25.260, valid = 93.28%, unique = 93.28%, time 79h 10m 0s
processing 30750: epoch 3, 3758 / 13496, avg loss = 25.439, valid = 93.44%, unique = 93.44%, time 79h 11m 32s
processing 30760: epoch 3, 3768 / 13496, avg loss = 25.232, valid = 93.05%, unique = 93.05%, time 79h 13m 7s
processing 30770: epoch 3, 3778 / 13496, avg loss = 25.464, valid = 92.89%, unique = 92.89%, time 79h 14m 39s
processing 30780: epoch 3, 3788 / 13496, avg loss = 25.064, valid = 92.58%, unique = 92.58%, time 79h 16m 13s
processing 30790: epoch 3, 3798 / 13496, avg loss = 25.503, valid = 92.42%, unique = 92.42%, time 79h 17m 48s
processing 30800: epoch 3, 3808 / 13496, avg loss = 25.227, valid = 92.03%, unique = 92.03%, time 79h 19m 19s
processing 30810: epoch 3, 3818 / 13496, avg loss = 24.966, valid = 92.11%, unique = 92.11%, time 79h 20m 52s
processing 30820: epoch 3, 3828 / 13496, avg loss = 25.020, valid = 92.03%, unique = 92.03%, time 79h 22m 27s
processing 30830: epoch 3, 3838 / 13496, avg loss = 25.100, valid = 93.44%, unique = 93.44%, time 79h 23m 58s
processing 30840: epoch 3, 3848 / 13496, avg loss = 25.294, valid = 92.50%, unique = 92.50%, time 79h 25m 32s
processing 30850: epoch 3, 3858 / 13496, avg loss = 25.015, valid = 93.67%, unique = 93.67%, time 79h 27m 6s
processing 30860: epoch 3, 3868 / 13496, avg loss = 25.415, valid = 92.03%, unique = 92.03%, time 79h 28m 37s
processing 30870: epoch 3, 3878 / 13496, avg loss = 25.498, valid = 92.66%, unique = 92.66%, time 79h 30m 10s
processing 30880: epoch 3, 3888 / 13496, avg loss = 25.211, valid = 93.12%, unique = 93.12%, time 79h 31m 43s
processing 30890: epoch 3, 3898 / 13496, avg loss = 25.223, valid = 94.30%, unique = 94.22%, time 79h 33m 15s
processing 30900: epoch 3, 3908 / 13496, avg loss = 25.093, valid = 91.80%, unique = 91.80%, time 79h 34m 47s
processing 30910: epoch 3, 3918 / 13496, avg loss = 24.778, valid = 92.42%, unique = 92.42%, time 79h 36m 20s
processing 30920: epoch 3, 3928 / 13496, avg loss = 25.705, valid = 91.64%, unique = 91.64%, time 79h 37m 53s
processing 30930: epoch 3, 3938 / 13496, avg loss = 25.248, valid = 93.44%, unique = 93.44%, time 79h 39m 23s
processing 30940: epoch 3, 3948 / 13496, avg loss = 25.214, valid = 91.72%, unique = 91.72%, time 79h 40m 56s
processing 30950: epoch 3, 3958 / 13496, avg loss = 25.130, valid = 93.52%, unique = 93.52%, time 79h 42m 30s
processing 30960: epoch 3, 3968 / 13496, avg loss = 25.315, valid = 92.66%, unique = 92.66%, time 79h 44m 4s
processing 30970: epoch 3, 3978 / 13496, avg loss = 25.214, valid = 92.42%, unique = 92.42%, time 79h 45m 35s
processing 30980: epoch 3, 3988 / 13496, avg loss = 25.364, valid = 93.91%, unique = 93.91%, time 79h 47m 8s
processing 30990: epoch 3, 3998 / 13496, avg loss = 25.673, valid = 93.20%, unique = 93.20%, time 79h 48m 40s
processing 31000: epoch 3, 4008 / 13496, avg loss = 25.282, valid = 91.72%, unique = 91.72%, time 79h 50m 13s
processing 31010: epoch 3, 4018 / 13496, avg loss = 25.272, valid = 94.22%, unique = 94.22%, time 79h 51m 45s
processing 31020: epoch 3, 4028 / 13496, avg loss = 24.989, valid = 93.67%, unique = 93.67%, time 79h 53m 17s
processing 31030: epoch 3, 4038 / 13496, avg loss = 24.939, valid = 92.42%, unique = 92.42%, time 79h 54m 46s
processing 31040: epoch 3, 4048 / 13496, avg loss = 25.473, valid = 93.20%, unique = 93.20%, time 79h 56m 18s
processing 31050: epoch 3, 4058 / 13496, avg loss = 25.391, valid = 92.89%, unique = 92.81%, time 79h 57m 50s
processing 31060: epoch 3, 4068 / 13496, avg loss = 25.475, valid = 92.73%, unique = 92.73%, time 79h 59m 21s
processing 31070: epoch 3, 4078 / 13496, avg loss = 25.436, valid = 93.28%, unique = 93.28%, time 80h 0m 54s
processing 31080: epoch 3, 4088 / 13496, avg loss = 25.391, valid = 92.42%, unique = 92.42%, time 80h 2m 26s
processing 31090: epoch 3, 4098 / 13496, avg loss = 25.192, valid = 92.58%, unique = 92.58%, time 80h 4m 1s
processing 31100: epoch 3, 4108 / 13496, avg loss = 25.477, valid = 92.81%, unique = 92.81%, time 80h 5m 32s
processing 31110: epoch 3, 4118 / 13496, avg loss = 25.387, valid = 92.27%, unique = 92.27%, time 80h 7m 4s
processing 31120: epoch 3, 4128 / 13496, avg loss = 25.409, valid = 93.52%, unique = 93.52%, time 80h 8m 37s
processing 31130: epoch 3, 4138 / 13496, avg loss = 25.399, valid = 91.56%, unique = 91.56%, time 80h 10m 11s
processing 31140: epoch 3, 4148 / 13496, avg loss = 25.122, valid = 93.05%, unique = 93.05%, time 80h 11m 42s
processing 31150: epoch 3, 4158 / 13496, avg loss = 25.163, valid = 93.98%, unique = 93.98%, time 80h 13m 14s
processing 31160: epoch 3, 4168 / 13496, avg loss = 25.620, valid = 92.58%, unique = 92.58%, time 80h 14m 47s
processing 31170: epoch 3, 4178 / 13496, avg loss = 25.190, valid = 93.05%, unique = 93.05%, time 80h 16m 22s
processing 31180: epoch 3, 4188 / 13496, avg loss = 25.407, valid = 93.52%, unique = 93.52%, time 80h 17m 57s
processing 31190: epoch 3, 4198 / 13496, avg loss = 24.833, valid = 92.66%, unique = 92.58%, time 80h 19m 31s
processing 31200: epoch 3, 4208 / 13496, avg loss = 24.934, valid = 93.91%, unique = 93.83%, time 80h 21m 5s
processing 31210: epoch 3, 4218 / 13496, avg loss = 25.559, valid = 92.81%, unique = 92.81%, time 80h 22m 40s
processing 31220: epoch 3, 4228 / 13496, avg loss = 25.422, valid = 93.28%, unique = 93.28%, time 80h 24m 12s
processing 31230: epoch 3, 4238 / 13496, avg loss = 25.515, valid = 92.19%, unique = 92.19%, time 80h 25m 46s
processing 31240: epoch 3, 4248 / 13496, avg loss = 25.483, valid = 92.50%, unique = 92.50%, time 80h 27m 18s
processing 31250: epoch 3, 4258 / 13496, avg loss = 25.223, valid = 92.27%, unique = 92.27%, time 80h 28m 51s
processing 31260: epoch 3, 4268 / 13496, avg loss = 25.249, valid = 92.58%, unique = 92.58%, time 80h 30m 23s
processing 31270: epoch 3, 4278 / 13496, avg loss = 24.979, valid = 92.89%, unique = 92.89%, time 80h 31m 55s
processing 31280: epoch 3, 4288 / 13496, avg loss = 25.427, valid = 92.58%, unique = 92.58%, time 80h 33m 31s
processing 31290: epoch 3, 4298 / 13496, avg loss = 25.340, valid = 92.03%, unique = 92.03%, time 80h 35m 5s
processing 31300: epoch 3, 4308 / 13496, avg loss = 25.147, valid = 93.52%, unique = 93.52%, time 80h 36m 39s
processing 31310: epoch 3, 4318 / 13496, avg loss = 25.220, valid = 94.06%, unique = 94.06%, time 80h 38m 12s
processing 31320: epoch 3, 4328 / 13496, avg loss = 25.050, valid = 93.67%, unique = 93.67%, time 80h 39m 44s
processing 31330: epoch 3, 4338 / 13496, avg loss = 25.370, valid = 90.70%, unique = 90.62%, time 80h 41m 18s
processing 31340: epoch 3, 4348 / 13496, avg loss = 25.094, valid = 94.61%, unique = 94.53%, time 80h 42m 52s
processing 31350: epoch 3, 4358 / 13496, avg loss = 25.358, valid = 93.36%, unique = 93.36%, time 80h 44m 26s
processing 31360: epoch 3, 4368 / 13496, avg loss = 25.397, valid = 91.33%, unique = 91.33%, time 80h 45m 58s
processing 31370: epoch 3, 4378 / 13496, avg loss = 25.103, valid = 91.48%, unique = 91.48%, time 80h 47m 30s
processing 31380: epoch 3, 4388 / 13496, avg loss = 25.414, valid = 92.97%, unique = 92.97%, time 80h 49m 4s
processing 31390: epoch 3, 4398 / 13496, avg loss = 25.020, valid = 93.28%, unique = 93.28%, time 80h 50m 37s
processing 31400: epoch 3, 4408 / 13496, avg loss = 25.187, valid = 93.36%, unique = 93.36%, time 80h 52m 12s
processing 31410: epoch 3, 4418 / 13496, avg loss = 25.579, valid = 92.89%, unique = 92.89%, time 80h 53m 47s
processing 31420: epoch 3, 4428 / 13496, avg loss = 25.133, valid = 94.53%, unique = 94.45%, time 80h 55m 20s
processing 31430: epoch 3, 4438 / 13496, avg loss = 25.109, valid = 91.64%, unique = 91.64%, time 80h 56m 54s
processing 31440: epoch 3, 4448 / 13496, avg loss = 25.299, valid = 93.28%, unique = 93.28%, time 80h 58m 26s
processing 31450: epoch 3, 4458 / 13496, avg loss = 25.192, valid = 92.58%, unique = 92.58%, time 80h 59m 60s
processing 31460: epoch 3, 4468 / 13496, avg loss = 25.465, valid = 93.75%, unique = 93.75%, time 81h 1m 31s
processing 31470: epoch 3, 4478 / 13496, avg loss = 25.225, valid = 92.03%, unique = 92.03%, time 81h 3m 3s
processing 31480: epoch 3, 4488 / 13496, avg loss = 25.009, valid = 92.81%, unique = 92.81%, time 81h 4m 34s
processing 31490: epoch 3, 4498 / 13496, avg loss = 25.143, valid = 92.42%, unique = 92.42%, time 81h 6m 5s
processing 31500: epoch 3, 4508 / 13496, avg loss = 25.290, valid = 92.19%, unique = 92.19%, time 81h 7m 40s
processing 31510: epoch 3, 4518 / 13496, avg loss = 25.137, valid = 91.88%, unique = 91.88%, time 81h 9m 13s
processing 31520: epoch 3, 4528 / 13496, avg loss = 25.481, valid = 92.50%, unique = 92.50%, time 81h 10m 48s
processing 31530: epoch 3, 4538 / 13496, avg loss = 25.187, valid = 92.27%, unique = 92.27%, time 81h 12m 21s
processing 31540: epoch 3, 4548 / 13496, avg loss = 25.243, valid = 92.34%, unique = 92.34%, time 81h 13m 53s
processing 31550: epoch 3, 4558 / 13496, avg loss = 25.146, valid = 93.75%, unique = 93.75%, time 81h 15m 26s
processing 31560: epoch 3, 4568 / 13496, avg loss = 25.781, valid = 93.59%, unique = 93.59%, time 81h 16m 58s
processing 31570: epoch 3, 4578 / 13496, avg loss = 25.084, valid = 91.88%, unique = 91.88%, time 81h 18m 29s
processing 31580: epoch 3, 4588 / 13496, avg loss = 25.452, valid = 93.05%, unique = 93.05%, time 81h 20m 1s
processing 31590: epoch 3, 4598 / 13496, avg loss = 25.189, valid = 93.20%, unique = 93.12%, time 81h 21m 33s
processing 31600: epoch 3, 4608 / 13496, avg loss = 24.946, valid = 93.12%, unique = 93.12%, time 81h 23m 5s
processing 31610: epoch 3, 4618 / 13496, avg loss = 25.357, valid = 93.52%, unique = 93.52%, time 81h 24m 39s
processing 31620: epoch 3, 4628 / 13496, avg loss = 25.385, valid = 93.20%, unique = 93.20%, time 81h 26m 13s
processing 31630: epoch 3, 4638 / 13496, avg loss = 25.167, valid = 92.58%, unique = 92.58%, time 81h 27m 45s
processing 31640: epoch 3, 4648 / 13496, avg loss = 25.542, valid = 92.89%, unique = 92.89%, time 81h 29m 17s
processing 31650: epoch 3, 4658 / 13496, avg loss = 25.509, valid = 93.52%, unique = 93.52%, time 81h 30m 49s
processing 31660: epoch 3, 4668 / 13496, avg loss = 25.618, valid = 93.44%, unique = 93.44%, time 81h 32m 23s
processing 31670: epoch 3, 4678 / 13496, avg loss = 24.921, valid = 91.48%, unique = 91.48%, time 81h 33m 56s
processing 31680: epoch 3, 4688 / 13496, avg loss = 25.247, valid = 93.20%, unique = 93.20%, time 81h 35m 29s
processing 31690: epoch 3, 4698 / 13496, avg loss = 25.103, valid = 92.81%, unique = 92.81%, time 81h 37m 4s
processing 31700: epoch 3, 4708 / 13496, avg loss = 25.175, valid = 92.97%, unique = 92.97%, time 81h 38m 36s
processing 31710: epoch 3, 4718 / 13496, avg loss = 24.837, valid = 93.36%, unique = 93.36%, time 81h 40m 9s
processing 31720: epoch 3, 4728 / 13496, avg loss = 24.964, valid = 93.12%, unique = 93.12%, time 81h 41m 43s
processing 31730: epoch 3, 4738 / 13496, avg loss = 25.216, valid = 92.11%, unique = 92.11%, time 81h 43m 17s
processing 31740: epoch 3, 4748 / 13496, avg loss = 25.434, valid = 92.50%, unique = 92.50%, time 81h 44m 51s
processing 31750: epoch 3, 4758 / 13496, avg loss = 25.229, valid = 92.11%, unique = 92.11%, time 81h 46m 24s
processing 31760: epoch 3, 4768 / 13496, avg loss = 25.418, valid = 92.81%, unique = 92.81%, time 81h 47m 56s
processing 31770: epoch 3, 4778 / 13496, avg loss = 25.252, valid = 92.50%, unique = 92.50%, time 81h 49m 28s
processing 31780: epoch 3, 4788 / 13496, avg loss = 25.052, valid = 92.11%, unique = 92.11%, time 81h 51m 2s
processing 31790: epoch 3, 4798 / 13496, avg loss = 24.989, valid = 93.75%, unique = 93.75%, time 81h 52m 33s
processing 31800: epoch 3, 4808 / 13496, avg loss = 25.267, valid = 92.34%, unique = 92.34%, time 81h 54m 5s
processing 31810: epoch 3, 4818 / 13496, avg loss = 25.308, valid = 92.34%, unique = 92.34%, time 81h 55m 39s
processing 31820: epoch 3, 4828 / 13496, avg loss = 25.059, valid = 93.20%, unique = 93.20%, time 81h 57m 12s
processing 31830: epoch 3, 4838 / 13496, avg loss = 25.248, valid = 92.97%, unique = 92.97%, time 81h 58m 46s
processing 31840: epoch 3, 4848 / 13496, avg loss = 25.490, valid = 92.66%, unique = 92.66%, time 82h 0m 20s
processing 31850: epoch 3, 4858 / 13496, avg loss = 25.227, valid = 94.22%, unique = 94.22%, time 82h 1m 52s
processing 31860: epoch 3, 4868 / 13496, avg loss = 25.206, valid = 93.75%, unique = 93.75%, time 82h 3m 24s
processing 31870: epoch 3, 4878 / 13496, avg loss = 25.125, valid = 93.75%, unique = 93.67%, time 82h 4m 57s
processing 31880: epoch 3, 4888 / 13496, avg loss = 25.233, valid = 93.67%, unique = 93.67%, time 82h 6m 29s
processing 31890: epoch 3, 4898 / 13496, avg loss = 25.247, valid = 92.81%, unique = 92.81%, time 82h 8m 2s
processing 31900: epoch 3, 4908 / 13496, avg loss = 25.460, valid = 93.44%, unique = 93.44%, time 82h 9m 35s
processing 31910: epoch 3, 4918 / 13496, avg loss = 24.716, valid = 92.73%, unique = 92.73%, time 82h 11m 8s
processing 31920: epoch 3, 4928 / 13496, avg loss = 24.949, valid = 92.81%, unique = 92.81%, time 82h 12m 41s
processing 31930: epoch 3, 4938 / 13496, avg loss = 25.260, valid = 93.59%, unique = 93.59%, time 82h 14m 15s
processing 31940: epoch 3, 4948 / 13496, avg loss = 25.212, valid = 92.03%, unique = 92.03%, time 82h 15m 51s
processing 31950: epoch 3, 4958 / 13496, avg loss = 25.127, valid = 92.97%, unique = 92.97%, time 82h 17m 24s
processing 31960: epoch 3, 4968 / 13496, avg loss = 25.159, valid = 93.05%, unique = 93.05%, time 82h 18m 57s
processing 31970: epoch 3, 4978 / 13496, avg loss = 25.708, valid = 92.34%, unique = 92.34%, time 82h 20m 28s
