NO,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey,target_binary
1632,Decoys_0893,CC(C)CCC[C@H](C)NC(=O)c1ccccc1N1C(=O)[C@@H]2CC3=c4ccccc4=[NH+][C@@H]3[C@@H](C)N2C1=O,CC(C)CCC[C@H](C)NC(=O)C1=CC=CC=C1N1C(=O)[C@@H]2CC3=C4C=CC=CC4=[NH+][C@@H]3[C@@H](C)N2C1=O,PSQVHYGCTXRFRX-JHCMIULPSA-O,0
1633,Decoys_0894,CC(C)NC(=O)c1ccccc1N1C(=O)[C@@H]2CC3=c4ccccc4=[NH+][C@H]3[C@H](c3ccc(C(C)C)cc3)N2C1=O,CC(C)NC(=O)C1=CC=CC=C1N1C(=O)[C@@H]2CC3=C4C=CC=CC4=[NH+][C@H]3[C@H](C3=CC=C(C(C)C)C=C3)N2C1=O,WVNCWMGQVIZBBN-NHKHRBQYSA-O,0
1634,Decoys_0895,CC(=O)c1ccc(N2CCN(C(=O)[C@@H]3[NH+]=c4ccc(C)cc4=C3NC(=O)c3ccc(C)cc3)CC2)cc1,CC(=O)C1=CC=C(N2CCN(C(=O)[C@@H]3[NH+]=C4C=CC(C)=CC4=C3NC(=O)C3=CC=C(C)C=C3)CC2)C=C1,OIKZIKGUGOUJDI-MUUNZHRXSA-O,0
1635,Decoys_0896,O=c1c(/C=[NH+]/C(c2ccccc2)c2ccccc2)c(-c2ccccc2)[nH]n1-c1ccc([N+](=O)[O-])cc1,O=C1C(/C=[NH+]/C(C2=CC=CC=C2)C2=CC=CC=C2)=C(C2=CC=CC=C2)NN1C1=CC=C([N+](=O)[O-])C=C1,JFIQUCZSERQJGG-TWKHWXDSSA-O,0
1636,Decoys_0897,CCCCCCNC(=O)Cc1csc2[nH+]c(C)c(-c3cc(C)n(-c4ccc(Cl)cc4)n3)c(=O)n12,CCCCCCNC(=O)CC1=CSC2=[NH+]C(C)=C(C3=NN(C4=CC=C(Cl)C=C4)C(C)=C3)C(=O)N12,OQQODYGYYQIZTK-UHFFFAOYSA-O,0
1637,Decoys_0898,Cc1[nH+]c2scc(CC(=O)NCCC(C)C)n2c(=O)c1-c1cc(C)n(-c2ccc(Cl)cc2)n1,CC1=CC(C2=C(C)[NH+]=C3SC=C(CC(=O)NCCC(C)C)N3C2=O)=NN1C1=CC=C(Cl)C=C1,HFTSEKKFHKUIEA-UHFFFAOYSA-O,0
1638,Decoys_0899,CCOC(=O)C1=C(CN2CC[NH+](Cc3ccccc3)CC2)N(C)C(=O)N[C@@H]1c1cc(C)ccc1C,CCOC(=O)C1=C(CN2CC[NH+](CC3=CC=CC=C3)CC2)N(C)C(=O)N[C@@H]1C1=CC(C)=CC=C1C,MXUIGXNMCKSBTA-AREMUKBSSA-O,0
1639,Decoys_0900,CCOC(=O)C1=C(CN2CC[NH+](Cc3ccccc3)CC2)N(CC)C(=O)N[C@@H]1c1cccc(C)c1,CCOC(=O)C1=C(CN2CC[NH+](CC3=CC=CC=C3)CC2)N(CC)C(=O)N[C@@H]1C1=CC=CC(C)=C1,RTVPLDMIDVDTNO-AREMUKBSSA-O,0
1640,Decoys_0901,CCOC(=O)c1c(NC(=O)Cn2nnc3sc4c(c3c2=O)CC[C@@H](C)C4)sc2c1CC[C@H](C)C2,CCOC(=O)C1=C(NC(=O)CN2N=NC3=C(C2=O)C2=C(C[C@H](C)CC2)S3)SC2=C1CC[C@H](C)C2,GJSSLKUZNBKDKD-OLZOCXBDSA-N,0
1641,Decoys_0902,CCOC(=O)c1c(NC(=O)Cn2nnc3sc4c(c3c2=O)CC[C@H](C)C4)sc2c1CC[C@H](C)C2,CCOC(=O)C1=C(NC(=O)CN2N=NC3=C(C2=O)C2=C(C[C@@H](C)CC2)S3)SC2=C1CC[C@H](C)C2,GJSSLKUZNBKDKD-STQMWFEESA-N,0
1642,Decoys_0903,CCOC(=O)COc1ccccc1[C@H]1Nc2ccc(Br)cc2-c2nnc(SC)nc2O1,CCOC(=O)COC1=CC=CC=C1[C@H]1NC2=CC=C(Br)C=C2C2=C(N=C(SC)N=N2)O1,UQEQMMXFDBLEST-IBGZPJMESA-N,0
1643,Decoys_0904,C=CCn1/c(=N/C(=O)c2ccc(S(=O)(=O)N3C[C@H](C)C[C@@H](C)C3)cc2)sc2cc(NC(C)=O)ccc21,C=CCN1C2=CC=C(NC(C)=O)C=C2S/C1=N\C(=O)C1=CC=C(S(=O)(=O)N2C[C@H](C)C[C@@H](C)C2)C=C1,KMWOHWJOPWKQNX-BFPVORGTSA-N,0
1644,Decoys_0905,CCn1c(SCC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)nnc1-c1ccccc1Br,CCN1C(SCC(=O)NC2=CC=C(Cl)C([N+](=O)[O-])=C2)=NN=C1C1=CC=CC=C1Br,AYPRTSQEWAAAGI-UHFFFAOYSA-N,0
1645,Decoys_0906,O=C1[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cccc([N+](=O)[O-])c3)N2C(=O)CN1CCCc1ccccc1,O=C1[C@@H]2CC3=C(NC4=CC=CC=C43)[C@@H](C3=CC=CC([N+](=O)[O-])=C3)N2C(=O)CN1CCCC1=CC=CC=C1,IZJAFLJHGFLIDR-LBNVMWSVSA-N,0
1646,Decoys_0907,CCCn1c2ccccc2c2nnc(SCC(=O)NC3=NN=C(c4ccc(C)cc4)CS3)nc21,CCCN1C2=CC=CC=C2C2=C1N=C(SCC(=O)NC1=NN=C(C3=CC=C(C)C=C3)CS1)N=N2,XBPALLCXGBSFBL-UHFFFAOYSA-N,0
1647,Decoys_0908,CC(=O)N(c1cccc(C)c1)c1nc(COC(=O)C2CCN(C(=O)Nc3ccccc3)CC2)cs1,CC(=O)N(C1=CC(C)=CC=C1)C1=NC(COC(=O)C2CCN(C(=O)NC3=CC=CC=C3)CC2)=CS1,JCUVQOVTJQSXIB-UHFFFAOYSA-N,0
1648,Decoys_0909,O=C(Nc1ccc2nc(SCC(=O)N3CCc4ccccc43)sc2c1)c1ccc([N+](=O)[O-])cc1,O=C(NC1=CC=C2N=C(SCC(=O)N3CCC4=CC=CC=C43)SC2=C1)C1=CC=C([N+](=O)[O-])C=C1,BZBWFDJVWOBDMQ-UHFFFAOYSA-N,0
1649,Decoys_0910,C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)OCC(=O)Nc1ccc([N+](=O)[O-])cc1Br,C[C@H](OC1=CC=C(Cl)C=C1Cl)C(=O)OCC(=O)NC1=CC=C([N+](=O)[O-])C=C1Br,ZUXCPFNOLCMUDU-VIFPVBQESA-N,0
1650,Decoys_0911,COC(=O)c1ccc(C(=O)OC)c(NC(=O)c2ccc3c(c2)C[C@H](c2ccc(Cl)cc2)OC3=O)c1,COC(=O)C1=CC=C(C(=O)OC)C(NC(=O)C2=CC=C3C(=O)O[C@@H](C4=CC=C(Cl)C=C4)CC3=C2)=C1,UFXOBIBGSRTFPB-JOCHJYFZSA-N,0
1651,Decoys_0912,O=C(CSc1nnc(C2CC2)n1Cc1ccco1)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,O=C(CSC1=NN=C(C2CC2)N1CC1=CC=CO1)NC1=C(Cl)C=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,ZEORTFJTEGJCAH-UHFFFAOYSA-N,0
1652,Decoys_0913,O=C(CSc1nc2sc3c(c2c(=O)n1Cc1ccccc1)CCCC3)Nc1ccc([N+](=O)[O-])cc1,O=C(CSC1=NC2=C(C(=O)N1CC1=CC=CC=C1)C1=C(CCCC1)S2)NC1=CC=C([N+](=O)[O-])C=C1,BORRKXMPUOYXIA-UHFFFAOYSA-N,0
1653,Decoys_0914,O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],O=C(CSC1=NN=C(C2=CC=CS2)N1C1=CC=CC=C1)NC1=CC=C(C(F)(F)F)C=C1[N+](=O)[O-],YKUUHVQHYSNOOL-UHFFFAOYSA-N,0
1654,Decoys_0915,O=S(=O)(Nc1ccc(Oc2ncnc3cc(Cl)ccc23)nc1)c1ccc(-c2ccccn2)s1,O=S(=O)(NC1=CC=C(OC2=NC=NC3=CC(Cl)=CC=C32)N=C1)C1=CC=C(C2=CC=CC=N2)S1,GEKHKTBQUKVFNG-UHFFFAOYSA-N,0
1655,Decoys_0916,CCCOc1ccc([C@H]2/C(=C(/O)c3cccs3)C(=O)C(=O)N2c2nc(C)c(C(=O)OC)s2)cc1,CCCOC1=CC=C([C@H]2/C(=C(/O)C3=CC=CS3)C(=O)C(=O)N2C2=NC(C)=C(C(=O)OC)S2)C=C1,WQFDQKNXPQUVFW-VZCCSQPZSA-N,0
1656,Decoys_0917,COc1cccc(-n2c(=O)c3ccccc3n3c(S[C@@H](C)C(=O)N[C@H](C)c4ccccc4)nnc23)c1,COC1=CC(N2C(=O)C3=CC=CC=C3N3C(S[C@@H](C)C(=O)N[C@H](C)C4=CC=CC=C4)=NN=C23)=CC=C1,BAZSUKARQVMOKS-MSOLQXFVSA-N,0
1657,Decoys_0918,C=C1N=C2C[C@H](c3ccc(OC)c(OC)c3)CC(=O)[C@@H]2[C@H](c2ccc(OC)c(O)c2)C1C(=O)OC(C)C,C=C1N=C2C[C@H](C3=CC=C(OC)C(OC)=C3)CC(=O)[C@@H]2[C@H](C2=CC=C(OC)C(O)=C2)C1C(=O)OC(C)C,ZNOYLHRQSWPUFD-SNNIJQQMSA-N,0
1658,Decoys_0919,CCOc1ccc2nc(N3C(=O)C(=O)/C(=C(\O)c4ccc(C)o4)[C@@H]3c3ccc(OC)cc3)sc2c1,CCOC1=CC=C2N=C(N3C(=O)C(=O)/C(=C(\O)C4=CC=C(C)O4)[C@@H]3C3=CC=C(OC)C=C3)SC2=C1,XIFLFMSNRJLKIK-VFJWVMJUSA-N,0
1659,Decoys_0920,COC(=O)[C@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@@H]2c1cc(OC)ccc1OC,COC(=O)[C@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@@H]2C1=CC(OC)=CC=C1OC,JVBYNLMAIJIRMF-CHVDNLQBSA-N,0
1660,Decoys_0921,CCOC(=O)C1=C(C)N=c2s/c(=C/c3c(C)nn(-c4ccccc4)c3C)c(=O)n2[C@@H]1c1ccc(O)cc1,CCOC(=O)C1=C(C)N=C2S/C(=C/C3=C(C)N(C4=CC=CC=C4)N=C3C)C(=O)N2[C@@H]1C1=CC=C(O)C=C1,WCDGHNIQYUMZKC-XSZPGNIMSA-N,0
1661,Decoys_0922,CCn1c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)nc2sc3c(c2c1=O)CC[C@H](C)C3,CCN1C(=O)C2=C(N=C1SCC(=O)NC1=CC=C([N+](=O)[O-])C=C1Cl)SC1=C2CC[C@H](C)C1,PRQYTRGRBNOBAP-NSHDSACASA-N,0
1662,Decoys_0923,C=CCn1c(S[C@H](C)C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)nnc1-c1ccoc1C,C=CCN1C(S[C@H](C)C(=O)NC2=CC=C3C(=O)C4=CC=CC=C4C(=O)C3=C2)=NN=C1C1=C(C)OC=C1,BAYCXDDVUQHEJI-MRXNPFEDSA-N,0
1663,Decoys_0924,CCCn1c(S[C@@H](C)C(=O)Nc2ccc([N+](=O)[O-])cc2)nc2ccc(Br)cc2c1=O,CCCN1C(=O)C2=CC(Br)=CC=C2N=C1S[C@@H](C)C(=O)NC1=CC=C([N+](=O)[O-])C=C1,UYUIAVHGVVSCOM-LBPRGKRZSA-N,0
1664,Decoys_0925,O=C(CCCn1c(=O)oc2cc([N+](=O)[O-])ccc21)N[C@@H](c1ccc2c(c1)CCCC2)c1cccs1,O=C(CCCN1C(=O)OC2=CC([N+](=O)[O-])=CC=C21)N[C@@H](C1=CC=C2CCCCC2=C1)C1=CC=CS1,DDTGLSIUSKGYKZ-VWLOTQADSA-N,0
1665,Decoys_0926,CCCn1c(SCC(=O)Nc2ccc(C)cc2[N+](=O)[O-])nc2ccc(Br)cc2c1=O,CCCN1C(=O)C2=CC(Br)=CC=C2N=C1SCC(=O)NC1=CC=C(C)C=C1[N+](=O)[O-],UINGAJOVLJRSHZ-UHFFFAOYSA-N,0
1666,Decoys_0927,Cn1c(=O)c(=O)n(C)c2cc(Oc3ccccc3)c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)cc21,CN1C(=O)C(=O)N(C)C2=C1C=C(NS(=O)(=O)C1=CC=C(C(C)(C)C)C=C1)C(OC1=CC=CC=C1)=C2,JEWPVEJXZWMSAB-UHFFFAOYSA-N,0
1667,Decoys_0928,C=CCOC(=O)c1sc(N2C(=O)c3oc4ccc(Cl)cc4c(=O)c3[C@@H]2c2ccc(O)cc2)nc1C,C=CCOC(=O)C1=C(C)N=C(N2C(=O)C3=C(C(=O)C4=CC(Cl)=CC=C4O3)[C@@H]2C2=CC=C(O)C=C2)S1,OMHWPPQLGDUVCT-IBGZPJMESA-N,0
1668,Decoys_0929,COc1ccc(CCN2CC3=C(C2=O)[C@H](c2cccc(Oc4ccccc4)c2)NC(=O)N3C)cc1OC,COC1=CC=C(CCN2CC3=C(C2=O)[C@H](C2=CC=CC(OC4=CC=CC=C4)=C2)NC(=O)N3C)C=C1OC,DVEIMCFNQJIGRD-MHZLTWQESA-N,0
1669,Decoys_0930,Cc1ccc(CN(C(=O)c2ccccc2Cl)[C@H](C(=O)NC(C)(C)C)c2cc([N+](=O)[O-])ccc2Cl)o1,CC1=CC=C(CN(C(=O)C2=CC=CC=C2Cl)[C@H](C(=O)NC(C)(C)C)C2=CC([N+](=O)[O-])=CC=C2Cl)O1,PTPBYNOIOJAAPW-QFIPXVFZSA-N,0
1670,Decoys_0931,COc1cc(NC(=O)C[C@H]2C(=O)N(c3ccc(Cl)cc3)C(=O)N2Cc2cccs2)cc(OC)c1,COC1=CC(NC(=O)C[C@H]2C(=O)N(C3=CC=C(Cl)C=C3)C(=O)N2CC2=CC=CS2)=CC(OC)=C1,JQQAGUFNQAGRAT-NRFANRHFSA-N,0
1671,Decoys_0932,COc1ccc([C@H]2[C@H]3C(=Nc4[nH+]c(SC)nn42)c2ccccc2O[C@H]3c2ccc(OC)c(OC)c2)cc1,COC1=CC=C([C@H]2[C@H]3C(=NC4=[NH+]C(SC)=NN42)C2=CC=CC=C2O[C@H]3C2=CC=C(OC)C(OC)=C2)C=C1,ITNVXSCGGYOBLG-AFESJLNVSA-O,0
1672,Decoys_0933,COc1ccc([C@H]2CC(c3ccc(Cl)cc3)=Nc3[nH+]c([N-]S(=O)(=O)c4ccccc4)nn32)cc1,COC1=CC=C([C@H]2CC(C3=CC=C(Cl)C=C3)=NC3=[NH+]C([N-]S(=O)(=O)C4=CC=CC=C4)=NN32)C=C1,OHQFPYVEMFEISH-JOCHJYFZSA-O,0
1673,Decoys_0934,COc1ccc([C@H]2[C@@H]3C(=Nc4[nH+]c(SC)nn42)c2ccccc2O[C@@H]3c2ccc(OC)c(OC)c2)cc1,COC1=CC=C([C@H]2[C@@H]3C(=NC4=[NH+]C(SC)=NN42)C2=CC=CC=C2O[C@@H]3C2=CC=C(OC)C(OC)=C2)C=C1,ITNVXSCGGYOBLG-AYRHNUGRSA-O,0
1674,Decoys_0935,CCOc1ccc([C@H]2[C@H]3C(=Nc4[nH+]cnn42)c2cc(C)ccc2O[C@H]3c2ccccc2OC)cc1OC,CCOC1=CC=C([C@H]2[C@H]3C(=NC4=[NH+]C=NN42)C2=CC(C)=CC=C2O[C@H]3C2=CC=CC=C2OC)C=C1OC,WKRNUUUYWTVFDF-PKXQUSJVSA-O,0
1675,Decoys_0936,COc1ccc(C2=NN(C3=NC(=O)S/C3=C\c3ccc(O)c(OC)c3)[C@H](c3ccc(OC)cc3)C2)cc1,COC1=CC=C(C2=NN(C3=NC(=O)S/C3=C\C3=CC=C(O)C(OC)=C3)[C@H](C3=CC=C(OC)C=C3)C2)C=C1,ZBCNWJTWFURVCW-VNAAUWNKSA-N,0
1676,Decoys_0937,O=C(Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1)c1ccccc1CCc1ccccc1,O=C(NC1=NC=C(S(=O)(=O)C2=CC=C([N+](=O)[O-])C=C2)S1)C1=CC=CC=C1CCC1=CC=CC=C1,ZAJFRLNQQVNRHC-UHFFFAOYSA-N,0
1677,Decoys_0938,Cc1ccc(C)c2[nH]c(=O)c(CN(Cc3ccco3)[C@H](c3nnnn3C3CCCCC3)C(C)C)cc12,CC1=CC=C(C)C2=C1C=C(CN(CC1=CC=CO1)[C@H](C1=NN=NN1C1CCCCC1)C(C)C)C(=O)N2,IYGVKILKYXDLRR-SANMLTNESA-N,0
1678,Decoys_0939,CCOc1ccc(OCC)c(N2C(=O)NC(=O)/C(=C\c3cc(C)n(-c4cccc5ccccc45)c3C)C2=O)c1,CCOC1=CC=C(OCC)C(N2C(=O)NC(=O)/C(=C\C3=C(C)N(C4=CC=CC5=C4C=CC=C5)C(C)=C3)C2=O)=C1,UQEDNVCWJACGPC-KOEQRZSOSA-N,0
1679,Decoys_0940,CCCOC(=O)c1cc(-c2ccc(/C=C3/C(=O)NC(=O)N(c4cccc(C)c4C)C3=O)o2)ccc1Cl,CCCOC(=O)C1=CC(C2=CC=C(/C=C3/C(=O)NC(=O)N(C4=CC=CC(C)=C4C)C3=O)O2)=CC=C1Cl,NWPYXDGQVWCDDS-ZHZULCJRSA-N,0
1680,Decoys_0941,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc4ccc(OC)cc4[nH]c3=O)c(=O)n2[C@H]1c1ccc(C)cc1,CCOC(=O)C1=C(C)N=C2S/C(=C\C3=CC4=CC=C(OC)C=C4NC3=O)C(=O)N2[C@H]1C1=CC=C(C)C=C1,QZXBQGCHSBMVFO-MFUBYVTQSA-N,0
1681,Decoys_0942,CCOC(=O)[C@H]1CCC[NH+](Cc2c([O-])ccc3c(-c4cc5cc(Cl)ccc5oc4=O)cc(=O)oc23)C1,CCOC(=O)[C@H]1CCC[NH+](CC2=C([O-])C=CC3=C2OC(=O)C=C3C2=CC3=CC(Cl)=CC=C3OC2=O)C1,PPBZBKKOWIBYFA-HNNXBMFYSA-N,0
1682,Decoys_0943,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)/N=C1/S[C@H]2CS(=O)(=O)C[C@H]2N1c1ccccc1,CC(C)(C)OC(=O)N[C@H](CC1=CC=CC=C1)C(=O)/N=C1/S[C@H]2CS(=O)(=O)C[C@H]2N1C1=CC=CC=C1,FFUQTTDCNYKDLA-HFYCICGMSA-N,0
1683,Decoys_0944,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)/N=C1/S[C@H]2CS(=O)(=O)C[C@@H]2N1c1ccccc1,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)/N=C1/S[C@H]2CS(=O)(=O)C[C@@H]2N1C1=CC=CC=C1,FFUQTTDCNYKDLA-XKNVRWEVSA-N,0
1684,Decoys_0945,Cc1sc2nc([C@@H](C)Sc3nnc(N4C[C@@H](C)C[C@@H](C)C4)n3Cc3ccco3)[nH]c(=O)c2c1C,CC1=C(C)C2=C(N=C([C@@H](C)SC3=NN=C(N4C[C@@H](C)C[C@@H](C)C4)N3CC3=CC=CO3)NC2=O)S1,WDVUEGZECIWGMG-JKIFEVAISA-N,0
1685,Decoys_0946,COc1ccc([C@@H]2CC(c3ccccc3)=Nc3[nH+]c([N-]S(=O)(=O)c4ccc(Cl)cc4)nn32)cc1,COC1=CC=C([C@@H]2CC(C3=CC=CC=C3)=NC3=[NH+]C([N-]S(=O)(=O)C4=CC=C(Cl)C=C4)=NN32)C=C1,FFOZTHMUZKPUBT-QFIPXVFZSA-O,0
1686,Decoys_0947,COc1cc(/C=C2\C(=O)NC(=O)N(c3cccc(C)c3)C2=O)cc(Cl)c1OCCOc1ccccc1C,COC1=C(OCCOC2=CC=CC=C2C)C(Cl)=CC(/C=C2\C(=O)NC(=O)N(C3=CC(C)=CC=C3)C2=O)=C1,UNUJJWSQTFLYJR-KGENOOAVSA-N,0
1687,Decoys_0948,COC(=O)[C@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@H]2c1ccc(OC)c(OC)c1,COC(=O)[C@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@H]2C1=CC=C(OC)C(OC)=C1,BGUJGTXHPFOPOP-HRCLSFSHSA-N,0
1688,Decoys_0949,CC[C@H](C)c1ccc(N2C(=O)/C(=C\c3ccc(OCc4ccc([N+](=O)[O-])cc4)cc3)C(=O)NC2=S)cc1,CC[C@H](C)C1=CC=C(N2C(=O)/C(=C\C3=CC=C(OCC4=CC=C([N+](=O)[O-])C=C4)C=C3)C(=O)NC2=S)C=C1,ZZIVOHDFFXQQIO-SAHIIKMKSA-N,0
1689,Decoys_0950,COC(=O)Cn1/c(=N/C(=O)c2ccccc2NS(=O)(=O)c2ccc(C)cc2)sc2ccccc21,COC(=O)CN1C2=CC=CC=C2S/C1=N\C(=O)C1=CC=CC=C1NS(=O)(=O)C1=CC=C(C)C=C1,VNZLPYSSKUBXPE-IZHYLOQSSA-N,0
1690,Decoys_0951,O[C@@H](C[NH+]1CCN(c2ccc(C(F)(F)F)c[nH+]2)CC1)c1cc(-c2cc(Cl)cc(Cl)c2)no1,O[C@@H](C[NH+]1CCN(C2=[NH+]C=C(C(F)(F)F)C=C2)CC1)C1=CC(C2=CC(Cl)=CC(Cl)=C2)=NO1,QQIQISPOBDZSHO-SFHVURJKSA-P,0
1691,Decoys_0952,[NH2+]=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1CC[NH+]1CCOCC1,[NH2+]=C1C2=C(N=CN1CC[NH+]1CCOCC1)N(CC1=CC=CC=C1)C(C1=CC=CC=C1)=C2C1=CC=CC=C1,ICCQFBQFHSMRMV-UHFFFAOYSA-P,0
1692,Decoys_0953,Brc1cccc(C[NH2+]Cc2cccn2-c2nnc(N3CC[NH+](C4CCCCC4)CC3)s2)c1,BrC1=CC=CC(C[NH2+]CC2=CC=CN2C2=NN=C(N3CC[NH+](C4CCCCC4)CC3)S2)=C1,GJVRMHXFJNTLST-UHFFFAOYSA-P,0
1693,Decoys_0954,CC[NH+](CC)CCCNc1nc(SC)nc2c1sc1[nH+]c(-c3ccco3)c3c(c12)CCC3,CC[NH+](CC)CCCNC1=C2SC3=[NH+]C(C4=CC=CO4)=C4CCCC4=C3C2=NC(SC)=N1,YSECCRWYZIQZGC-UHFFFAOYSA-P,0
1694,Decoys_0955,CC/C(=[NH+]\CCc1c[nH]c[nH+]1)C1C(=O)N(c2nc3ccccc3s2)N=C1CSc1ccc(C)cc1,CC/C(=[NH+]\CCC1=CNC=[NH+]1)C1C(=O)N(C2=NC3=CC=CC=C3S2)N=C1CSC1=CC=C(C)C=C1,RHZQZEGEYOWXEV-VFCFBJKWSA-P,0
1695,Decoys_0956,Cc1ccc(C[NH+]2CCC([C@@]3(Cc4ccccc4)NC(=O)N(CCc4cccc[nH+]4)C3=O)CC2)cc1,CC1=CC=C(C[NH+]2CCC([C@@]3(CC4=CC=CC=C4)NC(=O)N(CCC4=CC=CC=[NH+]4)C3=O)CC2)C=C1,OCOLFFJFIGBKJD-SSEXGKCCSA-P,0
1696,Decoys_0957,Cc1ccc(C[NH+]2CCC([C@@]3(Cc4ccccc4)NC(=O)N(CCc4cccc[nH+]4)C3=O)CC2)s1,CC1=CC=C(C[NH+]2CCC([C@@]3(CC4=CC=CC=C4)NC(=O)N(CCC4=CC=CC=[NH+]4)C3=O)CC2)S1,OMOQZDLJXWGLDG-MUUNZHRXSA-P,0
1697,Decoys_0958,COC(=O)c1c(OC2Cc3ccccc3C2)cc(=O)n2c1CC[NH+](Cc1ccc3ccccc3[nH+]1)CC2,COC(=O)C1=C2CC[NH+](CC3=CC=C4C=CC=CC4=[NH+]3)CCN2C(=O)C=C1OC1CC2=CC=CC=C2C1,GCNHTZZHXJFSEJ-UHFFFAOYSA-P,0
1698,Decoys_0959,O=C(/C=C/c1cccc(F)c1)N1CCC(Oc2cccc(C[NH+]3CCN(c4cccc[nH+]4)CC3)c2)CC1,O=C(/C=C/C1=CC=CC(F)=C1)N1CCC(OC2=CC(C[NH+]3CCN(C4=CC=CC=[NH+]4)CC3)=CC=C2)CC1,MVRVGZLIKKGOAS-ZHACJKMWSA-P,0
1699,Decoys_0960,CCOC(=O)N1CCN(c2[nH+]c3ccc(C)cc3cc2C[NH2+]C[C@@H]2C[C@H]3C=C[C@@H]2C32CC2)CC1,CCOC(=O)N1CCN(C2=[NH+]C3=CC=C(C)C=C3C=C2C[NH2+]C[C@@H]2C[C@H]3C=C[C@@H]2C32CC2)CC1,UXCKRVUMIFVTBN-QTJGBDASSA-P,0
1700,Decoys_0961,COc1cc(/C=C(\C#N)c2[nH]c3cc(Br)c[nH+]c3[nH+]2)ccc1OCc1ccccc1,COC1=CC(/C=C(\C#N)C2=[NH+]C3=[NH+]C=C(Br)C=C3N2)=CC=C1OCC1=CC=CC=C1,QIYAFYYFQFDYMQ-RQZCQDPDSA-P,0
1701,Decoys_0962,CCCn1c(C[NH+](C)[C@H](c2ccccc2)c2ccc(F)cc2)[nH+]c2cc(S(=O)(=O)N(C)C)ccc21,CCCN1C2=CC=C(S(=O)(=O)N(C)C)C=C2[NH+]=C1C[NH+](C)[C@H](C1=CC=CC=C1)C1=CC=C(F)C=C1,OMTOYRNYHNATSX-HHHXNRCGSA-P,0
1702,Decoys_0963,Cc1ccc2[nH+]c(C[NH+]3CCN(S(=O)(=O)c4ccc(Cl)c(C(F)(F)F)c4)CC3)cn2c1,CC1=CN2C=C(C[NH+]3CCN(S(=O)(=O)C4=CC=C(Cl)C(C(F)(F)F)=C4)CC3)[NH+]=C2C=C1,JNMCPVQZWZDCDD-UHFFFAOYSA-P,0
1703,Decoys_0964,CCCCc1[nH]cc(C[NH+]2CCC3(CC2)[C@@H](C(=O)OC)CC(=O)N3Cc2ccc3ccccc3c2)[nH+]1,CCCCC1=[NH+]C(C[NH+]2CCC3(CC2)[C@@H](C(=O)OC)CC(=O)N3CC2=CC=C3C=CC=CC3=C2)=CN1,STZPIYBWBYIYOA-RUZDIDTESA-P,0
1704,Decoys_0965,COC(=O)c1sc2[nH+]c(C[NH+](C)[C@@H](C)c3ccon3)ccc2c1NC(=O)Cc1ccccc1C,COC(=O)C1=C(NC(=O)CC2=CC=CC=C2C)C2=CC=C(C[NH+](C)[C@@H](C)C3=NOC=C3)[NH+]=C2S1,MRWNALHDKHKPQX-INIZCTEOSA-P,0
1705,Decoys_0966,COC(=O)c1sc2[nH+]c(C[NH+](C)[C@H](C)c3ccon3)ccc2c1NC(=O)Cc1ccccc1C,COC(=O)C1=C(NC(=O)CC2=CC=CC=C2C)C2=CC=C(C[NH+](C)[C@H](C)C3=NOC=C3)[NH+]=C2S1,MRWNALHDKHKPQX-MRXNPFEDSA-P,0
1706,Decoys_0967,O=C1N(Cc2cccc[nH+]2)C(=O)C2(CC[NH+](Cc3ccccc3Cl)CC2)N1CCc1ccccc1,O=C1N(CC2=CC=CC=[NH+]2)C(=O)C2(CC[NH+](CC3=CC=CC=C3Cl)CC2)N1CCC1=CC=CC=C1,AYVVMJWPPJIOQC-UHFFFAOYSA-P,0
