  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      556        1.064        5.562            1      447.536      177.558      187.165
      557        0.949        5.579            1      448.339      155.662      192.888
      558        1.393        5.594            1      451.669      164.732      190.713
      559        0.466        5.571            1      451.721      165.384      183.164
      560        0.619        5.654            1      452.517      155.677      189.529
      561        0.811        5.624            1      451.390      137.249      191.125
      562        0.888        5.591            1      446.352      136.461      196.364
      563        0.733        5.611            1      448.358      141.897      189.544
      564        1.200        5.561            1      446.385      177.669      189.377
      565        0.947        5.584            1      447.878      130.839      189.422
      566        0.868        5.580            1      447.214      154.667      187.962
      567        0.660        5.627            1      449.544      167.063      192.580
      568        0.855        5.605            1      446.880      170.263      191.661
      569        0.810        5.611            1      447.727      163.543      194.112
      570        0.509        5.606            1      451.493      139.293      186.993
      571        0.961        5.555            1      448.280      144.092      187.639
      572        0.895        5.608            1      454.040      129.256      188.084
      573        0.595        5.612            1      449.577      118.765      196.392
      574        0.733        5.664            1      451.586      167.310      198.468
      575        0.956        5.567            1      448.874      150.582      185.623
      576        1.184        5.608            1      450.738      165.408      189.850
      577        0.927        5.549            1      447.124      150.865      195.590
      578        0.694        5.570            1      446.591      165.923      188.065
      579        0.737        5.587            1      447.322      123.506      191.906
      580        0.415        5.609            1      450.939      129.696      182.958
      581        0.459        5.502            1      448.842      120.532      177.776
      582        0.597        5.593            1      449.790      119.016      190.963
      583        0.640        5.606            1      453.733      143.961      191.464
      584        0.553        5.593            1      450.528      120.784      187.579
      585        0.531        5.553            1      447.955      111.271      190.808
      586        0.731        5.661            1      456.373      134.648      187.194
      587        0.613        5.526            1      447.734      120.563      188.736
      588        0.491        5.583            1      449.128      107.169      185.968
      589        0.348        5.453            1      448.994      111.056      188.329
      590        0.327        5.520            0      450.853      113.872      188.742
      591        0.480        5.535            1      448.328      138.257      193.795
      592        0.533        5.561            1      451.760      130.104      180.287
      593        0.848        5.587            1      449.493      160.501      186.194
      594        0.658        5.539            1      449.025      107.530      194.721
      595        0.362        5.522            1      448.677      126.772      189.526
      596        0.580        5.590            1      449.868      123.913      190.460
      597        0.354        5.571            1      451.208      131.877      193.796
      598        0.387        5.541            1      447.284      123.760      190.562
      599        0.654        5.533            1      448.888      126.955      182.147
      600        0.654        5.523            1      447.192      111.875      186.210
      601        0.398        5.566            1      449.025      106.881      187.776
      602        0.622        5.592            1      448.777      109.977      194.552
      603        0.496        5.575            1      450.800      124.073      189.370
      604        0.806        5.528            1      446.734      123.089      189.196
      605        0.644        5.552            1      445.136      124.987      196.461
      606        0.438        5.535            1      446.535      124.811      185.986
      607        0.360        5.532            1      446.628      133.990      182.006
      608        0.427        5.598            1      453.263      144.083      186.373
      609        0.583        5.600            1      450.127      134.421      189.086
      610        0.715        5.546            1      450.413      122.718      184.023
      611        0.672        5.583            1      448.927      130.152      185.689
      612        0.654        5.621            1      449.443      129.939      189.009
      613        0.641        5.625            1      450.876      125.862      177.507
      614        0.524        5.564            1      448.355      127.327      191.651
      615        0.736        5.602            1      448.280      146.738      192.113
      616        0.643        5.621            1      450.442      152.586      188.987
      617        0.653        5.598            1      450.336      125.959      186.390
      618        0.828        5.570            1      448.606      122.691      193.109
      619        0.745        5.625            1      453.353      117.535      194.943
      620        0.862        5.671            1      450.471      125.749      191.882
      621        0.788        5.591            1      448.186      126.501      199.155
      622        0.587        5.561            1      451.819      147.395      189.875
      623        0.863        5.623            1      451.535      118.855      189.714
      624        0.807        5.603            1      450.140      118.287      188.804
      625        0.793        5.617            1      446.918      130.733      187.980
      626        0.648        5.562            1      448.936      115.032      184.845
      627        0.567        5.573            1      449.202      110.426      185.187
      628        0.884        5.606            1      448.178       95.120      188.685
      629        0.595        5.596            1      450.016      131.973      189.007
      630        0.812        5.591            1      451.632       92.987      193.763
      631        0.571        5.545            1      449.204      121.324      195.792
      632        0.531        5.541            0      448.908      109.824      186.851
      633        0.382        5.516            1      445.117      124.299      183.867
      634        0.429        5.574            1      450.558      116.390      190.260
      635        0.527        5.626            1      450.255      113.895      191.773
      636        0.830        5.533            1      445.066      124.340      191.425
      637        0.739        5.645            1      451.515      117.607      187.847
      638        0.668        5.579            1      449.954      105.562      189.413
      639        0.708        5.586            1      449.454      105.760      192.889
      640        0.635        5.584            1      446.417      105.234      185.370
      641        0.747        5.589            1      451.495       99.233      191.334
      642        0.792        5.597            0      448.467      102.335      194.087
      643        0.759        5.603            1      454.180      107.888      190.929
      644        0.836        5.637            1      449.851       98.825      187.305
      645        0.785        5.627            1      450.089      103.865      191.096
      646        1.030        5.540            1      447.998      103.898      193.106
      647        0.638        5.534            1      450.878      102.489      192.115
      648        0.612        5.503            1      448.180      109.462      187.626
      649        0.545        5.564            1      451.080      122.028      195.083
      650        0.662        5.429            1      447.286       85.074      192.661
      651        0.606        5.610            1      451.720       98.921      196.109
      652        0.748        5.529            1      443.811       88.301      190.977
      653        0.794        5.543            1      447.566       89.153      186.748
      654        0.521        5.509            1      449.675       99.653      190.191
      655        0.612        5.572            1      450.852       99.266      189.027
      656        0.496        5.577            1      451.215      101.995      192.973
      657        0.650        5.611            1      449.431      113.899      190.257
      658        0.474        5.515            1      448.126      103.060      189.477
      659        0.515        5.556            1      450.163       94.108      190.655
      660        0.760        5.588            1      449.289      116.497      190.040
      661        0.405        5.514            1      450.717      118.251      188.839
      662        0.519        5.517            1      447.743       87.385      188.372
      663        0.557        5.567            0      453.236       90.903      190.884
      664        0.827        5.592            1      452.183       94.609      194.482
      665        0.793        5.561            1      452.588       96.790      192.320
      666        0.842        5.585            1      449.976       93.484      193.336
      667        0.744        5.505            1      448.384       89.469      187.596
      668        0.668        5.616            1      454.229      122.226      186.288
      669        0.479        5.589            1      451.935      119.580      191.390
      670        0.551        5.511            1      450.267      117.116      191.578
      671        0.681        5.602            1      449.537      107.265      190.494
      672        0.698        5.606            1      449.666      126.023      189.748
      673        0.671        5.580            1      450.788      108.973      194.013
      674        0.646        5.590            1      450.018       92.758      192.483
      675        0.633        5.601            1      453.594       97.230      192.023
      676        0.723        5.552            1      446.983       89.593      195.258
      677        0.712        5.550            1      447.134      115.111      188.768
      678        0.776        5.598            1      449.463       95.114      191.720
      679        0.595        5.619            0      452.995      103.205      192.408
      680        0.702        5.598            1      451.350      108.571      194.445
      681        0.664        5.633            1      448.088      106.853      194.969
      682        0.772        5.549            1      450.960      104.568      189.545
      683        0.736        5.509            1      445.726       97.476      185.226
      684        0.524        5.609            1      452.766      113.645      190.697
      685        0.715        5.651            1      450.562      113.570      187.324
      686        0.368        5.490            1      449.417      108.241      186.384
      687        0.448        5.531            1      447.633      103.465      192.883
      688        0.532        5.555            1      449.416      100.474      187.200
      689        0.579        5.538            1      448.697       97.874      189.921
      690        0.705        5.545            0      448.831      125.438      189.311
      691        0.525        5.635            1      452.247      146.441      187.225
      692        0.977        5.631            1      451.550      120.112      191.434
      693        0.918        5.568            1      447.940      101.543      190.279
      694        0.507        5.532            1      449.194       92.038      193.844
      695        0.737        5.602            1      451.163      105.794      194.393
      696        0.569        5.520            1      447.460      111.632      192.852
      697        0.675        5.501            1      449.495       96.160      190.393
      698        0.619        5.563            1      450.572       89.287      190.114
      699        0.705        5.555            0      447.543       87.357      196.579
      700        0.718        5.512            1      446.757       82.898      188.711
      701        0.940        5.520            1      447.860       94.755      186.226
      702        0.891        5.613            1      448.722      101.470      187.798
      703        0.962        5.599            1      452.219      105.846      190.543
      704        0.696        5.634            1      452.628      101.832      195.408
      705        0.687        5.559            1      449.912      110.106      190.406
      706        0.546        5.484            1      449.135      103.058      189.207
      707        0.586        5.569            1      449.800       92.334      192.630
      708        0.890        5.605            1      451.269      110.943      194.717
      709        1.088        5.525            1      447.982      102.512      197.145
      710        0.639        5.548            1      448.049       94.361      187.215
      711        0.484        5.496            1      445.985      107.283      193.586
      712        0.607        5.610            1      447.276      120.140      191.649
      713        0.756        5.603            1      449.353       91.920      195.050
      714        0.713        5.607            1      448.309      110.955      189.560
      715        0.697        5.547            1      449.663       95.598      193.661
      716        0.606        5.593            1      450.053      102.122      194.874
      717        0.462        5.550            1      450.850      113.786      185.644
      718        0.435        5.537            1      450.417      106.567      190.392
      719        0.631        5.632            1      455.149      110.039      191.541
      720        0.495        5.599            1      451.745      120.077      191.314
      721        0.544        5.538            1      448.486      114.154      189.059
      722        0.744        5.518            1      448.776       94.998      191.206
      723        0.748        5.549            1      446.662      122.370      188.398
      724        0.784        5.512            1      450.313      138.515      192.785
      725        0.656        5.472            1      446.647      117.891      187.990
      726        0.732        5.553            0      450.129      114.789      191.232
      727        0.653        5.581            1      448.688      132.398      194.475
      728        0.808        5.569            1      450.142      112.371      192.349
      729        0.863        5.508            1      448.544      118.098      189.909
      730        0.800        5.535            1      447.364      101.101      191.433
      731        0.741        5.564            1      447.009      129.707      194.171
      732        0.698        5.533            1      450.510      131.548      193.668
      733        0.786        5.532            1      450.738      117.377      189.338
      734        0.823        5.531            1      447.709      114.129      191.525
      735        0.528        5.523            1      446.460      136.098      195.436
      736        0.620        5.551            1      450.186      121.100      187.712
      737        0.618        5.582            1      447.892      120.459      192.975
      738        0.615        5.615            1      452.885      121.615      185.300
      739        0.458        5.539            1      445.956      109.066      188.027
      740        0.718        5.632            1      451.179      150.940      182.601
      741        0.425        5.544            1      450.191      134.780      193.388
      742        0.583        5.581            1      450.153      131.744      189.260
      743        0.550        5.591            1      449.862      119.002      188.239
      744        0.488        5.546            1      450.325       98.926      189.870
      745        0.814        5.583            1      447.320       98.044      184.444
      746        0.779        5.595            1      447.257      105.570      185.485
      747        0.936        5.562            1      448.112       94.850      194.290
      748        0.736        5.578            1      451.469       98.349      190.595
      749        0.676        5.561            1      451.210      121.512      190.361
      750        0.811        5.556            1      449.588      139.517      197.737
      751        0.760        5.580            1      445.475      115.293      191.605
      752        0.658        5.560            1      451.983      129.013      187.062
      753        0.713        5.593            1      451.048      123.998      188.646
      754        0.650        5.560            1      450.361      113.879      191.397
      755        0.839        5.662            1      451.389      151.423      198.932
      756        0.691        5.561            1      448.128      123.627      193.564
      757        0.527        5.583            1      451.370      120.911      188.661
      758        0.555        5.541            1      447.750      135.234      196.904
      759        0.696        5.544            1      447.392      120.365      191.434
      760        0.696        5.541            1      450.948      107.293      194.060
      761        0.784        5.570            1      449.924      110.334      191.766
      762        0.646        5.546            1      452.439      112.415      193.178
      763        0.881        5.655            1      451.971      136.170      194.692
      764        0.963        5.566            1      445.708      128.292      190.077
      765        0.867        5.593            1      448.955      134.372      190.360
      766        0.569        5.546            1      449.406      127.602      190.990
      767        0.717        5.595            0      453.383      108.795      188.811
      768        0.794        5.637            1      446.797      118.725      191.698
      769        1.070        5.525            1      446.497      131.107      190.939
      770        1.207        5.561            1      447.312      130.567      192.449
      771        1.365        5.641            1      450.073      124.760      188.474
      772        1.115        5.603            1      448.133      141.895      187.246
      773        1.185        5.580            1      447.355      129.487      192.123
      774        1.282        5.581            0      450.095      149.422      187.070
      775        1.285        5.593            1      451.529      145.637      184.890
      776        1.190        5.643            1      452.930      170.589      188.796
      777        1.377        5.488            1      449.829      163.329      191.118
      778        0.984        5.529            1      447.480      123.391      189.986
      779        1.212        5.491            1      446.315      148.179      189.828
      780        0.981        5.560            1      448.269      144.502      190.128
      781        0.960        5.602            1      447.288      152.417      195.301
      782        1.151        5.624            1      452.412      157.067      189.375
      783        0.993        5.572            1      449.485      143.405      195.993
      784        0.742        5.615            1      452.705      140.157      189.613
      785        0.577        5.488            1      446.808      129.730      192.264
      786        0.573        5.513            1      449.220      113.757      194.176
      787        0.772        5.641            1      446.359      109.042      192.856
      788        1.137        5.586            1      447.533      104.708      191.162
      789        0.813        5.536            1      443.077      131.299      185.852
      790        0.936        5.606            1      447.696      110.976      188.775
      791        0.759        5.583            1      452.040      110.020      184.872
      792        0.640        5.578            1      449.177      119.921      190.373
      793        0.538        5.499            1      446.428      133.452      187.395
      794        0.669        5.538            1      447.275      105.893      192.803
      795        0.644        5.555            1      448.431      156.204      191.455
      796        0.842        5.559            1      450.730      142.490      185.378
      797        0.887        5.599            1      448.877      139.852      190.034
      798        1.089        5.580            1      447.257      136.572      183.941
      799        0.577        5.550            1      450.013      159.080      193.395
      800        0.758        5.577            1      447.716      135.136      193.534
      801        0.573        5.566            1      449.083      148.398      186.074
      802        0.718        5.572            1      452.306      142.055      187.561
      803        0.643        5.589            1      449.522      155.893      190.423
      804        1.033        5.559            1      453.401      138.745      191.818
      805        0.583        5.582            1      449.141      153.413      193.211
      806        0.650        5.567            1      449.925      129.039      190.737
      807        0.786        5.546            1      445.695      105.443      191.323
      808        0.565        5.527            1      449.422      150.791      189.823
      809        0.686        5.576            1      450.607      126.683      188.815
      810        0.686        5.555            1      446.748      123.286      186.295
      811        0.708        5.548            1      448.349      165.469      192.573
      812        0.647        5.542            1      449.822      144.508      184.331
      813        0.959        5.614            1      449.554      150.360      193.168
      814        0.570        5.588            1      450.670      153.629      184.802
      815        0.823        5.533            1      450.773      137.101      184.613
      816        0.652        5.605            1      451.429      161.414      186.600
      817        0.682        5.516            1      448.264      155.363      192.415
      818        0.661        5.557            1      447.703      133.086      189.672
      819        0.595        5.541            1      448.850      129.278      187.850
      820        0.857        5.588            1      451.077      137.303      195.287
      821        0.830        5.484            1      448.007      110.095      198.809
      822        0.784        5.591            1      451.785      115.144      187.585
      823        0.848        5.548            1      447.488      121.798      193.291
      824        1.112        5.573            1      448.040      154.196      188.446
      825        0.580        5.512            1      448.014      135.863      187.374
      826        1.139        5.586            1      447.654      121.523      191.815
      827        0.690        5.545            1      449.883      134.532      191.763
      828        1.031        5.610            1      449.518      127.726      192.732
      829        0.752        5.507            1      447.801      109.914      190.370
      830        0.829        5.652            1      450.951      120.052      198.716
      831        0.702        5.583            1      448.171      146.283      187.795
      832        0.890        5.625            1      450.924      161.639      189.767
      833        0.579        5.490            1      446.757      139.588      186.525
      834        0.756        5.524            1      451.078      155.851      192.616
      835        0.592        5.532            1      448.156      161.756      191.743
      836        0.843        5.561            1      448.989      155.097      190.008
      837        0.744        5.546            1      448.321      127.874      191.890
      838        0.587        5.526            1      447.616      137.301      190.192
      839        1.049        5.580            1      449.724      137.893      185.589
      840        0.631        5.579            1      449.709      140.641      191.198
      841        0.467        5.626            1      455.585      157.617      187.816
      842        0.549        5.660            1      451.484      140.316      197.673
      843        0.703        5.535            1      449.269      149.463      188.498
      844        1.135        5.624            1      452.744      133.671      190.560
      845        0.497        5.551            1      447.365      153.765      190.693
      846        0.790        5.657            1      450.483      109.416      188.077
      847        0.794        5.596            1      449.744      135.906      194.827
      848        0.705        5.545            1      447.059      117.528      190.052
      849        0.847        5.482            1      445.860      116.362      190.347
      850        1.198        5.615            1      450.326      149.865      192.964
      851        0.456        5.555            1      449.681      112.446      189.423
      852        1.007        5.583            1      453.684      150.429      191.401
      853        0.966        5.613            1      450.715      141.546      187.469
      854        0.938        5.510            1      445.319      154.284      188.032
      855        1.002        5.554            1      448.661      131.998      190.633
      856        1.274        5.594            1      450.398      153.878      188.203
      857        1.189        5.565            1      448.035      158.778      189.809
      858        0.927        5.622            1      452.466      129.704      187.866
      859        1.041        5.589            1      450.355      119.146      189.792
      860        1.093        5.458            1      442.558      126.420      184.490
      861        1.133        5.565            1      452.409      135.326      188.020
      862        1.175        5.602            1      449.638      132.581      187.366
      863        0.780        5.545            1      449.923      162.949      193.221
      864        1.153        5.565            1      449.929      120.151      188.795
      865        1.292        5.550            1      452.760      112.862      191.306
      866        0.568        5.596            1      448.585      167.091      192.296
      867        0.765        5.540            1      449.739      126.666      190.523
      868        0.886        5.552            1      447.359       87.787      194.503
      869        0.734        5.505            1      446.926      103.194      190.238
      870        0.816        5.651            1      451.016      148.534      190.158
      871        0.843        5.573            1      450.214      149.361      188.503
      872        0.739        5.501            0      448.021      114.363      190.959
      873        0.780        5.490            1      447.495      123.335      192.446
      874        0.620        5.554            1      447.306      112.424      189.858
      875        0.777        5.525            1      447.629      123.759      195.500
      876        0.719        5.559            1      450.164      133.785      187.121
      877        0.773        5.628            1      449.040      126.656      192.973
      878        0.792        5.611            1      452.505      121.988      187.067
      879        0.879        5.641            1      455.476      128.231      197.199
      880        0.989        5.601            1      452.003      159.038      190.499
      881        0.860        5.533            1      450.182      140.910      191.023
      882        0.724        5.621            1      451.535      125.038      187.845
      883        0.844        5.620            1      450.520      122.776      189.936
      884        0.578        5.471            0      445.541      135.448      189.017
      885        1.026        5.578            1      449.520      141.277      188.095
      886        0.670        5.589            1      451.925      142.208      192.071
      887        0.992        5.590            1      451.279      138.970      189.627
      888        0.729        5.589            1      444.811      112.276      189.759
      889        1.046        5.592            1      452.552      141.067      188.744
      890        0.808        5.558            1      454.452      143.810      197.596
      891        0.361        5.506            1      451.476      134.309      190.696
      892        0.678        5.652            1      450.087      141.332      191.405
      893        0.832        5.586            1      450.473      126.201      195.453
      894        0.809        5.559            1      447.494      160.823      186.055
      895        0.887        5.541            1      451.818      132.285      197.359
      896        0.869        5.524            1      447.098      109.829      187.634
      897        0.756        5.585            1      445.854      109.376      192.672
      898        0.414        5.514            1      448.156      137.249      196.711
      899        0.645        5.558            1      448.075      157.870      187.994
      900        0.773        5.521            1      449.947      143.019      192.330
      901        0.957        5.554            1      448.713      121.125      190.384
      902        0.593        5.526            1      448.135      143.107      187.819
      903        0.475        5.538            1      446.278      165.806      186.183
      904        0.721        5.561            1      446.514      122.863      191.828
      905        0.690        5.563            1      453.519      145.935      189.581
      906        0.602        5.555            1      445.223      163.555      188.841
      907        0.783        5.545            1      445.584      137.279      189.324
      908        0.600        5.590            1      453.727      141.304      186.854
      909        0.695        5.573            1      449.994      127.955      188.359
      910        0.929        5.596            0      451.716      156.809      193.610
      911        0.632        5.563            1      449.773      119.017      191.905
      912        1.004        5.592            1      448.343      130.401      190.601
      913        0.543        5.556            1      450.280      107.053      188.102
      914        0.841        5.577            1      450.109      114.022      190.620
      915        0.605        5.575            1      448.610      136.714      193.517
      916        0.818        5.544            0      449.646      125.442      194.818
      917        0.714        5.563            1      449.770      112.446      194.549
      918        0.705        5.609            1      447.844      136.571      187.439
      919        0.711        5.569            1      450.114      126.805      190.408
      920        0.675        5.617            1      453.180      137.690      190.695
      921        1.026        5.632            1      451.452      135.821      196.798
      922        1.065        5.586            1      446.896      131.435      189.954
      923        0.901        5.581            1      448.493      129.984      187.813
      924        1.066        5.581            1      446.338      129.769      197.304
      925        0.736        5.631            1      454.350      108.889      189.185
      926        0.979        5.533            1      451.412      110.499      195.428
      927        0.840        5.575            1      450.534      106.205      193.194
      928        1.069        5.528            1      446.235      120.267      188.680
      929        0.929        5.627            1      450.732      121.577      188.948
      930        0.880        5.603            1      452.078      118.384      191.374
      931        0.721        5.573            1      447.671      120.954      185.431
      932        0.598        5.513            1      449.595      113.138      188.357
      933        0.925        5.635            1      450.684       98.351      191.862
      934        0.805        5.616            1      452.951      117.788      192.353
      935        0.934        5.576            1      446.756      115.351      186.833
      936        0.797        5.622            1      449.637      116.652      191.177
      937        0.438        5.534            1      447.195      138.206      185.543
      938        0.539        5.610            1      451.732      123.169      194.656
      939        0.869        5.603            1      450.841      147.051      189.639
      940        1.116        5.563            1      448.121      127.198      196.495
      941        0.870        5.564            0      449.768      122.945      188.300
      942        0.870        5.624            1      449.068      144.717      192.380
      943        0.660        5.629            1      452.658      172.569      189.498
      944        0.657        5.492            1      444.998      140.413      196.839
      945        1.034        5.625            1      450.798      164.085      189.825
      946        0.934        5.572            1      447.403      152.186      194.422
      947        0.804        5.586            1      447.592      146.391      191.560
      948        0.915        5.605            1      449.741      145.059      184.708
      949        0.622        5.617            1      449.414      150.204      190.648
      950        0.703        5.595            1      451.704      145.963      186.992
      951        0.706        5.554            1      449.720      124.873      188.119
      952        0.724        5.559            1      447.919      148.716      191.899
      953        0.680        5.543            1      450.871      119.115      190.193
      954        0.658        5.583            1      448.699      140.967      190.880
      955        0.607        5.480            1      445.882      128.542      193.295
      956        0.748        5.555            1      447.315      134.677      191.278
      957        0.622        5.570            1      448.736      147.296      187.437
      958        0.700        5.473            1      446.689      135.020      197.300
      959        0.417        5.546            1      447.908      152.523      188.911
      960        0.410        5.507            1      450.832      136.240      189.435
      961        0.775        5.543            0      447.408      103.322      190.863
      962        0.742        5.580            1      448.094      144.642      191.623
      963        0.940        5.567            1      447.837      121.639      188.935
      964        0.828        5.537            1      450.397      131.455      190.731
      965        0.873        5.617            1      451.889      136.719      189.985
      966        0.826        5.603            1      449.693      120.248      192.332
      967        0.725        5.509            1      444.511      105.766      189.131
      968        0.649        5.560            1      450.304      115.093      190.537
      969        0.864        5.685            1      452.547      112.695      191.640
      970        0.690        5.540            1      449.205      112.578      185.106
      971        0.942        5.615            1      447.312      123.550      188.523
      972        1.051        5.550            1      446.937      125.321      193.497
      973        0.731        5.581            1      450.868      131.419      194.302
      974        0.872        5.576            1      447.514      121.114      199.621
      975        0.898        5.579            1      450.569      144.010      192.970
      976        0.693        5.532            1      448.226      117.252      191.535
      977        0.579        5.528            1      449.714      129.312      186.694
      978        0.862        5.479            1      443.280       92.405      195.185
      979        1.023        5.525            1      447.837      141.426      190.552
      980        0.638        5.584            1      449.449      121.868      186.267
      981        0.818        5.592            1      451.089      119.914      186.078
      982        1.073        5.525            1      451.024      128.539      194.986
      983        0.809        5.587            1      449.079      129.832      195.448
      984        0.717        5.620            1      451.402      110.024      196.275
      985        0.591        5.487            1      451.935      109.359      183.755
      986        0.853        5.483            1      447.544      105.340      194.113
      987        0.961        5.595            1      452.755      129.865      184.574
      988        1.532        5.526            1      447.131      159.707      185.469
      989        0.825        5.558            1      449.048      136.698      194.476
      990        0.778        5.600            1      450.066      127.085      192.195
      991        0.720        5.623            1      449.011      151.202      186.944
      992        0.608        5.569            1      449.018      128.462      187.779
      993        1.034        5.632            1      450.580      131.408      189.901
      994        1.038        5.648            1      450.585      128.299      186.901
      995        0.705        5.640            1      451.109      133.104      190.993
      996        1.005        5.613            1      448.932      128.757      193.262
      997        0.813        5.652            1      452.976      145.614      187.006
      998        0.810        5.588            1      449.223      113.277      194.417
      999        1.079        5.595            1      449.491      141.263      184.488
     1000        0.981        5.572            1      448.527      118.346      182.773
     1001        0.742        5.497            1      448.686      125.226      191.017
     1002        0.766        5.585            1      452.385      121.549      185.947
     1003        0.778        5.523            1      447.884      104.111      196.414
     1004        0.823        5.537            1      447.741      103.882      192.970
     1005        0.998        5.597            1      444.191       99.250      192.161
     1006        0.799        5.566            1      448.805      128.798      194.104
     1007        0.729        5.503            1      445.769      131.476      187.756
     1008        0.711        5.609            1      452.128      149.016      184.869
     1009        0.761        5.543            1      450.777      143.191      186.408
     1010        0.860        5.570            1      446.715      147.897      187.144
     1011        1.070        5.601            0      451.333      151.307      194.441
     1012        0.970        5.617            1      453.165      138.370      193.379
     1013        1.132        5.597            1      449.576      163.416      195.182
     1014        0.498        5.517            1      447.524      168.889      187.551
     1015        0.771        5.537            1      447.899      160.317      190.658
     1016        0.899        5.572            1      450.877      135.919      193.343
     1017        0.986        5.588            1      450.198      121.120      193.776
     1018        1.105        5.566            1      447.701      114.578      192.199
     1019        0.963        5.589            1      451.331      122.568      189.370
     1020        0.953        5.612            1      449.521      134.577      190.774
     1021        0.912        5.674            1      450.874      116.408      190.195
     1022        0.619        5.560            1      448.016      126.247      187.019
     1023        0.646        5.557            1      450.035      124.479      199.488
     1024        0.563        5.554            1      450.795      124.592      192.573
     1025        0.555        5.622            1      454.713      137.615      193.975
     1026        0.822        5.625            1      449.885      106.454      179.825
     1027        0.565        5.579            1      450.240      133.436      187.404
     1028        0.572        5.595            0      449.636      118.577      191.021
     1029        0.682        5.545            1      450.099      104.603      193.469
     1030        1.003        5.542            1      447.223      104.592      189.160
     1031        0.721        5.526            1      448.847      115.821      190.080
     1032        0.881        5.574            1      450.061       85.325      195.378
     1033        0.918        5.635            1      451.063      119.563      193.020
     1034        0.818        5.612            1      451.816      100.174      188.394
     1035        1.141        5.594            1      450.925      107.528      189.754
     1036        0.683        5.586            1      451.592      102.938      192.131
     1037        0.883        5.680            1      453.151      108.859      186.268
     1038        0.969        5.517            1      448.706       98.981      190.177
     1039        0.923        5.630            1      450.298      110.319      192.010
     1040        0.792        5.580            1      449.372      109.399      194.841
     1041        0.955        5.558            1      449.426      123.703      200.057
     1042        0.822        5.493            1      447.244       93.928      189.374
     1043        0.858        5.583            1      451.446      115.494      190.581
     1044        0.577        5.556            1      450.876      122.796      190.717
     1045        0.668        5.557            1      450.993      118.554      189.919
     1046        0.693        5.512            1      447.258      111.618      196.067
     1047        0.813        5.609            1      453.058      137.705      187.266
     1048        0.946        5.596            1      452.157      129.342      188.376
     1049        0.933        5.569            1      448.779      113.399      194.400
     1050        0.603        5.561            1      448.459      164.489      187.556
     1051        0.897        5.534            1      450.151      143.653      187.891
     1052        0.892        5.624            1      451.845      129.554      188.995
     1053        0.880        5.615            1      449.034      127.826      189.664
     1054        1.085        5.585            1      455.983      140.522      193.457
     1055        0.903        5.558            1      447.608      136.115      191.704
     1056        1.078        5.585            1      448.572      129.236      189.450
     1057        0.911        5.630            1      451.026      141.206      191.080
     1058        0.518        5.607            1      451.197      132.244      198.210
     1059        0.693        5.568            1      449.358      120.135      183.349
     1060        0.861        5.597            1      445.881      141.811      194.509
     1061        0.797        5.604            1      449.676      142.861      191.392
     1062        0.859        5.603            1      449.075      114.372      196.134
     1063        0.707        5.626            1      453.812      146.076      184.307
     1064        0.682        5.562            1      446.682      138.877      191.515
     1065        0.803        5.558            1      447.063      133.358      190.536
     1066        0.921        5.521            1      446.053      131.157      190.802
     1067        0.608        5.486            1      448.415      120.785      186.126
